geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
27053105201,27053105201,Census Tract 1052.01; Hennepin County; Minnesota,2520,1095,453,Minneapolis city,Minnesota,39459,0.4430271792870708,0.2708396764973605,27053,2520,1095,453,0.009929,0.007945813797,0.00334071359299999,0.8693316887928106,0.8087629248343867,0.9007897861828156,-0.15030892453562886,-0.2364562831620571,-0.11013692133166522,-3.7608916255199327,-5.916391577500485,-2.7557447195933022,-149.2417311714259,-234.77744355160655,-109.3549491902104,0.8572432257581438,0.7917778671704977,0.8914270295964931,-0.16653006982423504,-0.2629804917048341,-0.12179681207630952,-4.1667621994777715,-6.580055921385991,-3.0474877787063073,-165.347706328483,-261.1133302137298,-149.2417311714259,-0.4058705739578388,-0.6636643438855065,-0.291743059113005,-16.10597515705709,-26.33588666212328,-11.57710552035734,0.91661341913792,0.8898591265054726,0.9438852782092164,-0.09097246355012507,-0.12377338189142012,-0.05945078611380289,-0.33278467539980683,-0.45277310417319067,-0.21747581396698407,-30.391294557059982,-41.34914193362472,-19.860804928491696,0.9086671589958264,0.879535523576335,0.9384499892859144,-0.10051297672638015,-0.13696374187802757,-0.06558688413531792,-0.3676846490468684,-0.5010245144928767,-0.239922159911943,-33.57850676227108,-45.755663424007,-21.910699535337255,-0.03489997364706154,-0.04825141031968599,-0.02244634594495892,-3.1872122052111003,-4.406521490382282,-2.0498946068455637,0.8898591265054726,0.863617815898233,0.9438852782092164,-0.12377338189142012,-0.15791960470375235,-0.05945078611380289,-0.4455165512269908,-0.5684242975639533,-0.21399034907513464,-98.3480245534196,-125.47997738718615,-47.23848765455511,0.879535523576335,-0.13696374187802757,-0.49299464062613974,0.8510474059203315,-0.17502267563883786,-0.629986008668157,0.9384499892859144,-0.06558688413531792,-0.23607694949568625,-108.82883899031783,-139.06975908789337,-52.11411688646495,-0.04747808939914894,-0.06156171110420372,-0.0220866004205516,-10.48081443689822,-13.589781700707224,-4.875629231909846,0.2486
27053126300,27053126300,Census Tract 1263; Hennepin County; Minnesota,1871,1168,482,Minneapolis city,Minnesota,87744,0.5242967641489366,0.2529096157470161,27053,1871,1168,482,0.009929,0.007945813797,0.00334071359299999,0.8409640204337572,0.7690991871687827,0.8787652939984713,-0.18911151452616765,-0.3002224117297695,-0.13796027998545382,-3.5131546740834265,-5.5772794780673935,-2.5629100569742937,-187.76882277303187,-298.09083260648816,-136.98076199755712,0.8265234065878722,0.7491703615257289,0.8674814289702713,-0.20988709095159136,-0.3348098795091706,-0.15276242995430186,-3.8991058606551743,-6.219816366412705,-2.8378919504874287,-208.3968926058351,-332.4327293646556,-187.76882277303187,-0.38595118657174776,-0.6425368883453118,-0.27498189351313496,-20.628069832803195,-34.34189675816739,-14.697054704069211,0.8978988468003993,0.8655945490868379,0.9310587856825931,-0.11371119760698112,-0.15527529725661243,-0.07404603809937042,-0.4436958028336386,-0.6058769859642639,-0.28892419579207157,-37.98765435219508,-51.873029620228074,-24.736660598636263,0.8882805548301963,0.8531904078607614,0.9244316642756464,-0.12577045007042847,-0.17207131114769586,-0.08174572404285453,-0.49075044490887354,-0.6714142507600018,-0.31896801212816234,-42.016305214800816,-57.484096811643994,-27.308905147959106,-0.04705464207523496,-0.06553726479573796,-0.03004381633609076,-4.028650862605733,-5.611067191415921,-2.5722445493228396,0.8655945490868379,0.8341323827328264,0.9310587856825931,-0.15527529725661243,-0.1988504711011815,-0.07404603809937042,-0.5946861048504861,-0.761573889705176,-0.2835876070110056,-123.37885992748676,-158.0028816815718,-58.83560311431651,0.8531904078607614,-0.17207131114769586,-0.6590128603252865,0.8191406528119299,-0.2207915656086896,-0.8456056981084327,0.9244316642756464,-0.08174572404285453,-0.31307649753771566,-136.72465981852417,-175.43686682747563,-64.95363019454682,-0.06432675547480038,-0.08403180840325664,-0.02948889052671005,-13.345799891037425,-17.433985145903865,-6.118027080230302,0.9495
27053980100,27053980100,Census Tract 9801; Hennepin County; Minnesota,272,247,167,Minneapolis city,Minnesota,126091,0.6501392241447393,0.26591293972894386,27053,272,247,167,0.009929,0.007945813797,0.00334071359299999,0.798853420343045,0.7114850554559974,0.8457190660621574,-0.25179410206515523,-0.405510899113813,-0.1824257488437697,-0.6800173099181399,-1.0951584191058854,-0.49267503079338265,-250.0063639404926,-402.6317717301049,-181.1305260269789,0.7811128976596239,0.6876736135329581,0.8316655912840341,-0.280224667901666,-0.45417823269741187,-0.2024063643850761,-0.7567993979060146,-1.226593702907108,-0.5466364394184023,-278.2350727595642,-450.9535672452603,-250.0063639404926,-0.07678208798787467,-0.1314352838012225,-0.05396140862501969,-28.228708819071567,-48.32179551515532,-19.838753170963123,0.8696712261084683,0.8293208468569987,0.9115405661036574,-0.14985982056082964,-0.20580593601360636,-0.0970438806409448,-0.1236577686792498,-0.1698220559263035,-0.08007636536014444,-50.06387395921045,-68.7538687960743,-32.41958111746738,0.8576115304294742,0.8139445896825558,0.9031369290019506,-0.16602909886160291,-0.2285848602912972,-0.1072518107581892,-0.1369999498479229,-0.18861822783249815,-0.08849950277221533,-55.465566740049766,-76.36365499291423,-35.82975820737463,-0.01334218116867311,-0.01879617190619467,-0.00842313741207088,-5.4016927808393165,-7.6097861968399485,-3.4101770899072426,0.8293208468569987,0.7904492877692878,0.9115405661036574,-0.20580593601360636,-0.26510329691368484,-0.0970438806409448,-0.2730943728621959,-0.3517790595192397,-0.12877246515377716,-163.52956458814126,-210.64614342469443,-77.10926057112405,0.8139445896825558,-0.2285848602912972,-0.30332088702688037,0.7720784197467261,-0.2952052206407242,-0.3917228344239537,0.9031369290019506,-0.1072518107581892,-0.142317887251834,-181.62927366879063,-234.56457151134953,-85.22029176756527,-0.03022651416468447,-0.03994377490471401,-0.01354542209805684,-18.099709080649383,-23.918428086655094,-8.111031196441223,0.6208
27053020500,27053020500,Census Tract 205; Hennepin County; Minnesota,2387,1372,601,Minneapolis city,Minnesota,88286,0.6383437779730466,0.20958483568008016,27053,2387,1372,601,0.009929,0.007945813797,0.00334071359299999,0.8027092843229547,0.7166968106707645,0.8487630299363637,-0.24578103122782508,-0.395290149350726,-0.17818515266266416,-5.825138983578786,-9.368583276360315,-4.2230813089399835,-244.03598590610753,-392.4835892903359,-176.92003807875926,0.7852611555485636,0.6932167039140847,0.83495890313475,-0.2734616922460978,-0.44255035164867734,-0.1976637367966539,-6.481185126697563,-10.488674787907566,-4.684733940215042,-271.5201142311505,-439.4082441519718,-244.03598590610753,-0.6560461431187763,-1.1200915115472494,-0.4616526312750589,-27.484128325042995,-46.92465486163592,-19.340286186638412,0.8722789231152385,0.8326552764289653,0.91335253187468,-0.14642228936200954,-0.2009771970565433,-0.09486749650485302,-0.6711205672388667,-0.921170752611252,-0.43482128536768544,-48.91549323898446,-67.14072540898337,-31.692513510764243,0.8604406439336291,0.8175451798096707,0.905111912227897,-0.16219521596324776,-0.2231739904977556,-0.10483575178956572,-0.7434151304079255,-1.0229088463813891,-0.48051037526108503,-54.18477626879923,-74.55603836599047,-35.022622103577625,-0.0722945631690588,-0.10173809377013744,-0.04568908989339959,-5.2692830298147815,-7.415312957007101,-3.3301085928133816,0.8326552764289653,0.794444713167698,0.91335253187468,-0.2009771970565433,-0.2587408329683372,-0.09486749650485302,-0.959753358537816,-1.235599794748699,-0.45303347703168134,-159.69273852542693,-205.59064804470864,-75.37994626151104,0.8175451798096707,-0.2231739904977556,-1.0657526826699966,0.7763723273240551,-0.2880417871753992,-1.3755245703971457,0.905111912227897,-0.10483575178956572,-0.5006362231560276,-177.3298972828613,-228.87264066508249,-83.30053629883987,-0.1059993241321806,-0.13992477564844652,-0.04760274612434628,-17.637158757434378,-23.281992620373796,-7.920590037328832,0.4078
27053100700,27053100700,Census Tract 1007; Hennepin County; Minnesota,1938,1339,213,Minneapolis city,Minnesota,53677,0.6892378876002363,0.15343347683240607,27053,1938,1339,213,0.009929,0.007945813797,0.00334071359299999,0.7862042516293133,0.6944790229270578,0.8357070125653544,-0.27193410354576547,-0.4399283016285311,-0.19659161041417905,-5.232665337937245,-8.46527723111345,-3.78289479741702,-270.00337141059055,-436.8048106869685,-195.1958099802384,0.7675186316836057,0.6696148022160163,0.8208417754547375,-0.3028999671401204,-0.4933958996883138,-0.21826158207653457,-5.828522933496988,-9.49412224695421,-4.199877103472673,-300.7493773734256,-489.8927888005269,-270.00337141059055,-0.5958575955597425,-1.0288450158407605,-0.4169823060556528,-30.746005962835017,-53.08797811355832,-21.516114863552776,0.8610830465239375,0.8183633221977974,0.905560063923655,-0.1613281715821131,-0.22195114672832472,-0.10428898075203434,-0.7216556778734519,-0.9928353100158602,-0.46650708528630647,-53.895121573820155,-74.14752128572518,-34.83996155984365,0.8483001475781988,0.8021226360659558,0.8966211677008784,-0.17882803964479688,-0.24669215782831172,-0.11529822853079216,-0.7999363589573762,-1.103507184379403,-0.5157538231048929,-59.74132628509158,-82.41278449435423,-38.51783593016377,-0.07828068108392439,-0.11067187436354288,-0.04924673781858646,-5.846204711271425,-8.265263208629042,-3.677874370320124,0.8183633221977974,0.7773486857444646,0.905560063923655,-0.22195114672832472,-0.2864239926543426,-0.10428898075203434,-0.3756430690779194,-0.48476067478906154,-0.17650475511466593,-176.3582483933894,-227.58717126247015,-82.86608221345818,0.8021226360659558,-0.24669215782831172,-0.41751619962347086,0.7580143991331673,-0.31923615322289006,-0.5402938895560645,0.8966211677008784,-0.11529822853079216,-0.1951374483213106,-196.0169951283901,-253.65910307796457,-91.61382550296273,-0.04187313054555147,-0.05553321476700296,-0.01863269320664468,-19.65874673500069,-26.07193181549435,-8.747743289504545,0.7562
27053102000,27053102000,Census Tract 1020; Hennepin County; Minnesota,1401,918,427,Minneapolis city,Minnesota,53145,0.6934957394132285,0.16492895869541577,27053,1401,918,427,0.009929,0.007945813797,0.00334071359299999,0.7848389054699786,0.6926517822369185,0.8346238800369303,-0.27414682558477177,-0.4437268850597636,-0.19814448629932815,-3.8135273675549097,-6.172475702703508,-2.7562946228569074,-272.20038312311993,-440.5764241758392,-196.73766044660297,0.7660525733018911,0.6676770547672949,0.8196715985217358,-0.30539343493062493,-0.4977300670434593,-0.2200007927607636,-4.248184233012071,-6.923688531779985,-3.0603274077215925,-303.2251415426175,-494.1961835674507,-272.20038312311993,-0.4346568654571614,-0.7512128290764766,-0.3040327848646851,-31.0247584194976,-53.61975939161146,-21.70112668555925,0.8601529280459898,0.8171788218725784,0.9049111598796202,-0.16258396314676388,-0.2237223643516409,-0.10508085692415306,-0.49860844632177226,-0.6861061714685199,-0.32225935322917654,-54.3146455688205,-74.73923436476251,-35.10450470906062,0.8472922602212712,0.8008456356450481,0.8959144445338306,-0.18023030180737043,-0.24868008950881193,-0.11617800795736472,-0.552725797950668,-0.7626459009934399,-0.35629181945878236,-60.20978191183747,-83.07689553305445,-38.81174503908305,-0.05411735162889575,-0.07653972952491994,-0.03403246622960582,-5.895136343016966,-8.337661168291934,-3.70724033002242,0.8171788218725784,0.7759352026728195,0.9049111598796202,-0.2237223643516409,-0.28876740809716767,-0.10508085692415306,-0.7590592184778853,-0.9797481076482868,-0.35652489801361736,-177.7656249362729,-229.44920553824045,-83.49529227485185,0.8008456356450481,-0.24868008950881193,-0.8437373480322996,0.7564983775804416,-0.3218799003883731,-1.0920942407372072,0.8959144445338306,-0.11617800795736472,-0.3941760055147031,-197.59656862583128,-255.75977534829207,-92.31288185356044,-0.08467812955441434,-0.1123461330889205,-0.03765110750108574,-19.830943689558392,-26.31056981005164,-8.817589578708606,0.745
27053109300,27053109300,Census Tract 1093; Hennepin County; Minnesota,3084,1427,523,Minneapolis city,Minnesota,50330,0.6027049274038551,0.18601068395798012,27053,3084,1427,523,0.009929,0.007945813797,0.00334071359299999,0.8144728556288904,0.7326767257690281,0.8580268065870387,-0.22778800188234136,-0.3648584223149514,-0.16546475275951592,-6.975104606007243,-11.17234288460933,-5.066702150980237,-226.17070706897672,-362.2679275165153,-164.28995301492338,0.7979290496407985,0.7102375597760693,0.8449887793734017,-0.2532442583086394,-0.4079796065914761,-0.18344766748446809,-7.754601550462146,-12.492758220703427,-5.617357630157926,-251.4462240746481,-405.0829513846766,-226.17070706897672,-0.7794969444549036,-1.3204153360940971,-0.5506554791776894,-25.275517005671325,-42.81502386816138,-17.855236030404978,0.8802054371973151,0.8428116156512501,0.918849130044484,-0.13609841264344583,-0.18650476741150357,-0.08831794829210689,-0.6488081210069551,-0.8891052096258533,-0.421029172711301,-45.46658171036826,-62.305901165091335,-29.50449703653126,0.8690453730496241,0.8285210820230662,0.9111054182102974,-0.15068790538615306,-0.20696989092687904,-0.09756783354918463,-0.7183591259671611,-0.9866665116005642,-0.4651252099582392,-50.340513382421946,-69.14271279611522,-32.59461877773225,-0.06955100496020605,-0.09756130197471093,-0.04409603724693817,-4.873931672053683,-6.83681163102389,-3.090121741200994,0.8428116156512501,0.8066396302649651,0.918849130044484,-0.18650476741150357,-0.23971097188904525,-0.08831794829210689,-0.7750505165967064,-0.9961574450618774,-0.36701941938850735,-148.19321541046014,-190.46987477282553,-70.17579720621555,0.8285210820230662,-0.20696989092687904,-0.8600966243876692,0.7894915946319073,-0.26663793104249595,-1.1080567487199626,0.9111054182102974,-0.09756783354918463,-0.4054588032523011,-164.45442148903808,-211.8655351280999,-77.52558379585108,-0.08504610779096278,-0.1118993036580852,-0.03843938386379381,-16.26120607857797,-21.395660355274416,-7.349786589635527,0.2849
27053011703,27053011703,Census Tract 117.03; Hennepin County; Minnesota,2538,2074,806,Minneapolis city,Minnesota,76411,0.6688796287416819,0.201821649207086,27053,2538,2074,806,0.009929,0.007945813797,0.00334071359299999,0.7927653435804908,0.7032825363735841,0.8409053024685933,-0.2614073106217569,-0.42190364224940663,-0.18919454671573877,-6.587412469020772,-10.631888247763882,-4.767665116716367,-259.55131871634245,-418.90812638943584,-187.851265434057,0.774567235068468,0.6789578542667218,0.82645992615092,-0.29104350755503466,-0.4728454700329013,-0.20998002245228015,-7.334238763772378,-11.915612221426048,-5.291454989753015,-288.97709865139393,-469.4882671956677,-259.55131871634245,-0.7468262947516058,-1.2837239736621644,-0.5237898730366481,-29.42577993505145,-50.580140806231846,-20.637898858811983,0.865544184024556,0.8240506006575158,0.908669135281743,-0.15534252145310398,-0.21351771262843927,-0.10051058319477184,-1.0763124065797636,-1.4793873626925724,-0.696401646330679,-51.89548729892785,-71.33015249240947,-33.57770715191317,0.8531358003665659,0.8082566161547737,0.9000079678607834,-0.17214633305779822,-0.2372308249791167,-0.11110127433303316,-1.192739967680099,-1.6436869812574677,-0.7697807324929066,-57.50915948312917,-79.25202416863392,-37.11575373639858,-0.11642756110033536,-0.16429961856489506,-0.07337908616222755,-5.613672184201319,-7.921871676224448,-3.538046584485417,0.8240506006575158,0.7841427060018176,0.908669135281743,-0.21351771262843927,-0.27527807418983,-0.10051058319477184,-1.3674370214469886,-1.7629705058467675,-0.6437025332269888,-169.65719869069338,-218.7308319909141,-79.86383786935345,0.8082566161547737,-0.2372308249791167,-1.519303521527363,0.7653051181203723,-0.3066683814372627,-1.964004264200256,0.9000079678607834,-0.11110127433303316,-0.7115287709985156,-188.4991962192758,-243.6729856327861,-88.27900384596968,-0.15186650008037428,-0.201033758353488,-0.06782623777152685,-18.841997528582414,-24.94215364187196,-8.415165976616235,0.0065
27053008100,27053008100,Census Tract 81; Hennepin County; Minnesota,3175,1165,448,Minneapolis city,Minnesota,42695,0.5588512708613697,0.20843178116771657,27053,3175,1165,448,0.009929,0.007945813797,0.00334071359299999,0.8291847907651587,0.7528298223109519,0.8695647667281794,-0.20600378967059405,-0.32832144843878935,-0.15000059600229165,-6.494181917754868,-10.350194125417248,-4.728705038718942,-204.54116276393285,-325.990366154874,-148.93559177067536,0.8137977040314822,0.7317563439107002,0.8574960497127134,-0.22880661255996176,-0.3665751015641825,-0.16618613034430843,-7.213031218142457,-11.55612428239269,-5.238947129998928,-227.18208561078603,-363.97241834307687,-204.54116276393285,-0.7188493003875891,-1.205930156975441,-0.5102420912799852,-22.6409228468532,-37.982052188202864,-16.07061704818851,0.890057940047265,0.8554791703490331,0.9256581175089984,-0.12352236299009556,-0.1689355330440165,-0.08031246211188661,-0.4807405551987736,-0.6574854947916863,-0.3125705879521158,-41.26528370804923,-56.436523158084654,-26.830093386447707,0.8797516837220397,0.8422293730747074,0.918534928149793,-0.13668438322188323,-0.18732501141502944,-0.08869022761529853,-0.5319662341818938,-0.7290560819136753,-0.3451762760392059,-45.66233769801664,-62.57992119430689,-29.628864896069175,-0.05122567898312025,-0.07157058712198905,-0.03260568808709013,-4.397053989967404,-6.143398036222235,-2.7987715096214707,0.8554791703490331,0.821902686130627,0.9256581175089984,-0.1689355330440165,-0.21668905197015936,-0.08031246211188661,-0.6013639695905837,-0.7713533447438973,-0.2858902455448114,-134.2330289264696,-172.1770858803342,-63.81478695196683,0.8422293730747074,-0.18732501141502944,-0.6668254477806761,0.8059394967176228,-0.2407879302016269,-0.8571387139603275,0.918534928149793,-0.08869022761529853,-0.31571278334162983,-148.8449660224723,-191.32560579471595,-70.47160342447094,-0.0654614781900924,-0.08578536921643021,-0.02982253779681842,-14.61193709600277,-19.148519914381744,-6.656816472504113,0.3772
27053022901,27053022901,Census Tract 229.01; Hennepin County; Minnesota,3758,1836,669,Minneapolis city,Minnesota,92475,0.6340367544282285,0.22729026284429335,27053,3758,1836,669,0.009929,0.007945813797,0.00334071359299999,0.8041218595941546,0.7186093465297285,0.8498772403241186,-0.2435926073502172,-0.3915766679478201,-0.17664052236371094,-9.089215291913192,-14.61097147809058,-6.591019959532217,-241.8630998380307,-388.79647360539064,-175.38637465492863,0.7867813470621599,0.6952518412205548,0.8361646802233729,-0.27100115392160506,-0.4383277263163261,-0.1959366661276104,-10.111915378486865,-16.355402227687268,-7.311020483692763,-269.0770457287617,-435.21559945948025,-241.8630998380307,-1.0227000865736713,-1.7444307495966882,-0.7200005241605458,-27.213945890731008,-46.41912585408963,-19.15914114317578,0.8732330527676235,0.8338761583324734,0.9140150556603166,-0.1451696621315484,-0.19921884084050237,-0.09407388183290356,-0.8904054039220127,-1.221918752464418,-0.5770068726620984,-48.4970263574081,-66.55330895775697,-31.42738957854566,0.8614759991119622,0.8188638758118093,0.9058341392794488,-0.1607984447980361,-0.22120419466375296,-0.10395485954576177,-0.9862653262958287,-1.356767022853177,-0.6376123450616233,-53.71815502700592,-73.89798599418175,-34.72834123429321,-0.09585992237381602,-0.13484827038875902,-0.06060547239952496,-5.221128669597822,-7.344677036424783,-3.3009516557475473,0.8338761583324734,0.7959086424715341,0.9140150556603166,-0.19921884084050237,-0.25642560796261893,-0.09407388183290356,-1.0589974396816104,-1.3630942794141852,-0.5000731837493007,-158.29558141728108,-203.75101336534905,-74.74935482052327,0.8188638758118093,-0.22120419466375296,-1.175866071740146,0.7779461621358614,-0.2854359963091621,-1.5173062347369997,0.9058341392794488,-0.10395485954576177,-0.5525979853961764,-175.76473419135218,-226.80212776337817,-82.6005957243911,-0.1168686320585357,-0.1542119553228145,-0.05252480164687578,-17.469152774071105,-23.051114398029075,-7.85124090386783,0.3198
27053001100,27053001100,Census Tract 11; Hennepin County; Minnesota,1617,946,215,Minneapolis city,Minnesota,43502,0.6356320351402991,0.1991561472506612,27053,1617,946,215,0.009929,0.007945813797,0.00334071359299999,0.8035983654854127,0.7179003670000725,0.8494643769068372,-0.2444027302070868,-0.3929509524820997,-0.17721240252747222,-3.923933003201708,-6.3089033816339395,-2.8451793245722543,-242.66747082261645,-390.1610007194768,-175.95419446952718,0.786217939682704,0.694497349919888,0.8357178689136592,-0.27191195917454203,-0.43989030356322095,-0.19657606615482495,-4.365598983555393,-7.0625237225361,-3.156066681296483,-269.9813842644028,-436.767082407922,-242.66747082261645,-0.4416659803536849,-0.7536203409021605,-0.3108873567242285,-27.313913441786323,-46.60608168844529,-19.22618161559855,0.872879530553916,0.8334237466537207,0.9137696071102628,-0.14563346372140873,-0.19986981894276423,-0.0943677620909665,-0.4602476284898942,-0.6316515986400241,-0.29823185961813464,-48.65196918497825,-66.77078209725413,-31.525566555828185,0.8610923681793462,0.8183751954743366,0.905566566050664,-0.1613155997588896,-0.2219334182292662,-0.10428105176318184,-0.5098081191660866,-0.7013795237204125,-0.32956097825324787,-53.89092168774699,-74.14159870194635,-34.837312711759814,-0.04956049067619239,-0.06972792508038839,-0.03132911863511323,-5.238952502768752,-7.3708166046922194,-3.311746155931631,0.8334237466537207,0.7953661026512722,0.9137696071102628,-0.19986981894276423,-0.2572826484138581,-0.0943677620909665,-0.3414475984662512,-0.43952880376153985,-0.16121316319309928,-158.8128364959308,-204.43200174955345,-74.98286660144153,0.8183751954743366,-0.2219334182292662,-0.3791399475650171,0.7773628569721626,-0.28640054130578313,-0.4892723551037884,0.905566566050664,-0.10428105176318184,-0.17814853127109576,-176.3441616581475,-227.56853725757605,-82.85978198655617,-0.0376923490987659,-0.04974355134224856,-0.01693536807799647,-17.531325162216696,-23.136535508022583,-7.87691538511464,0.6023
27053102800,27053102800,Census Tract 1028; Hennepin County; Minnesota,1483,836,288,Minneapolis city,Minnesota,53076,0.6359948624179247,0.18441410107562348,27053,1483,836,288,0.009929,0.007945813797,0.00334071359299999,0.8034793506684589,0.7177392158525739,0.8493705041217865,-0.2445870564913021,-0.3932637062503819,-0.17734250853690534,-3.601472742826872,-5.790692848270941,-2.61131647685093,-242.8504883902139,-390.47153393600416,-176.08337672629332,0.7860898558229275,0.6943258643305817,0.8356162804235866,-0.27211920188581773,-0.4402459297179242,-0.19672153765731415,-4.006875516842514,-6.482492323039026,-2.896667002593418,-270.1871555524284,-437.1201836169269,-242.8504883902139,-0.4054027740156414,-0.6917994747680849,-0.285350525742488,-27.336667162214525,-46.64864968092278,-19.241438013653944,0.8727991461872195,0.8333208853621743,0.9137137920110564,-0.1457389759928744,-0.20001792534623003,-0.09443461261433984,-0.40702514091609154,-0.558617375311969,-0.2637404389927064,-48.68721781292961,-66.82026020478098,-31.54789940104143,0.8610051398186329,0.8182640917633286,0.9055057207935512,-0.16143325254788346,-0.2220993320689868,-0.10435525368480024,-0.45085669032049386,-0.620287135386275,-0.29144716811010835,-53.9302261148916,-74.1970257639085,-34.862101448577555,-0.04383154940440231,-0.06166976007430602,-0.02770672911740196,-5.243008301961999,-7.376765559127514,-3.31420204753612,0.8333208853621743,0.7952427601705877,0.9137137920110564,-0.20001792534623003,-0.2574776534721168,-0.09443461261433984,-0.4577198949686565,-0.5892104135168441,-0.2161036361737071,-158.93051908633907,-204.5869491377931,-75.03598478253718,0.8182640917633286,-0.2220993320689868,-0.5082508618727731,0.777230252337262,-0.2866200163887497,-0.655899632846811,0.9055057207935512,-0.10435525368480024,-0.23880597538121884,-176.475993705824,-227.7429280718094,-82.9187414518121,-0.05053096690411662,-0.06668921932996685,-0.02270233920751174,-17.54547461948494,-23.155978934016268,-7.882756669274912,0.95
27053109200,27053109200,Census Tract 1092; Hennepin County; Minnesota,2744,1311,435,Minneapolis city,Minnesota,40334,0.6553542534427047,0.17500017595555178,27053,2744,1311,435,0.009929,0.007945813797,0.00334071359299999,0.797154567061107,0.7091929210837866,0.8443767444268547,-0.2544618588672573,-0.4100535556274347,-0.1843054733568948,-6.932858130125586,-11.171981292495248,-5.02143505937191,-252.65517966929977,-407.1421753824799,-182.9969044960609,0.7792858534435995,0.685237041207434,0.8302136889475827,-0.2832261686531111,-0.45934901335446254,-0.2045091683174319,-7.716546812759695,-12.515044714268685,-5.571888284422056,-281.21526285567404,-456.08763535964584,-252.65517966929977,-0.783688682634109,-1.3430634217734347,-0.5504532250501457,-28.560083186374232,-48.94545997716599,-20.060248726317266,0.8685207918710184,0.827850881388795,0.9107406021055556,-0.15138291375355725,-0.2079470137452885,-0.09800748719018788,-0.663008041576761,-0.9107404456453052,-0.4292409924650366,-50.572695772445535,-69.4691415442643,-32.7414944672034,0.8563636836689681,0.8123577481286436,0.9022651193651304,-0.1677281732868944,-0.2309847506269389,-0.10832168786890456,-0.7345949746298783,-1.0116382579118155,-0.4744138446903423,-56.03317884285876,-77.16538961951301,-36.187173508035265,-0.07158693305311736,-0.1008978122665104,-0.0451728522253057,-5.460483070413224,-7.696248075248696,-3.445679040831861,0.827850881388795,0.7886892331234014,0.9107406021055556,-0.2079470137452885,-0.2679265267002016,-0.09800748719018788,-0.718754089125084,-0.9260690172099868,-0.3387559211074166,-165.23082508622622,-212.88942924367512,-77.87492439250957,0.8123577481286436,-0.2309847506269389,-0.7983823910162391,0.7701875663755247,-0.29838502159410923,-1.031346642309268,0.9022651193651304,-0.10832168786890456,-0.3744062234626352,-183.5361818428136,-237.0911821400616,-86.07039619830694,-0.0796283018911551,-0.1052776250992814,-0.0356503023552186,-18.30535675658738,-24.20175289638653,-8.195471805797379,0.3376
