geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39153530903,39153530903,Census Tract 5309.03; Summit County; Ohio,3339,2547,1164,Akron city,Ohio,228953,0.8116569272559059,0.1580167403867685,39153,3339,2547,1164,0.014877,0.007698481651,0.00363660615,0.7478801419757888,0.6438171016733043,0.805119101726501,-0.3371126519794306,-0.5532361557357878,-0.2420522601632423,-16.745836019559786,-27.48162043057471,-12.023777313183729,-501.52249234979894,-823.0494288881314,-360.1011474448556,0.7264658472674292,0.616082339408727,0.7878547243698365,-0.3765272018794248,-0.6231596590801977,-0.2692695354462047,-18.70372631390072,-30.955021722526443,-13.375776492424013,-560.1595182360203,-927.0746248136102,-501.52249234979894,-1.9578902943409344,-3.473401291951731,-1.351999179240284,-58.637025886221465,-104.0251959254786,-40.491140438463134,0.8347378545717632,0.7849825480689281,0.8870875141763281,-0.197980892471948,-0.2739136716606234,-0.12728449450504611,-1.8337853188287976,-2.5371078160429743,-1.1789644668410142,-71.99785311459748,-99.61161429301038,-46.288357551669186,0.8197947253123337,0.7662067994336166,0.8765225897520842,-0.2198175581320189,-0.30513067847897507,-0.1408719087124043,-2.036046033989907,-2.826253339565568,-1.304817019494951,-79.93898837808823,-110.96401019103132,-51.22956495857681,-0.20226071516110933,-0.2891455235225937,-0.1258525526539369,-7.941135263490747,-11.352395898020951,-4.941207406907614,0.7849825480689281,0.7377180533281004,0.8870875141763281,-0.2739136716606234,-0.35553141947476463,-0.12728449450504611,-2.454549352776273,-3.185928655086055,-1.1406005100501486,-210.8719375237348,-273.70521091804596,-97.98973454039076,0.7662067994336166,-0.30513067847897507,-2.734285969853691,0.7156150288417343,-0.3973993833228457,-3.561108845772904,0.8765225897520842,-0.1408719087124043,-1.2623577722794532,-234.904292942757,-305.93718606296426,-108.44998043637914,-0.27973661707741826,-0.37518019068684927,-0.1217572622293046,-24.03235541902219,-32.23197514491832,-10.460245895988368,0.0168
39153506200,39153506200,Census Tract 5062; Summit County; Ohio,2005,1523,826,Akron city,Ohio,85506,0.7540871068032569,0.1661109718518157,39153,2005,1523,826,0.014877,0.007698481651,0.00363660615,0.7656643406240433,0.6671642323234788,0.819361624199245,-0.3060553390601486,-0.49888131220311543,-0.2204623336823852,-9.129136484791651,-14.880823849699723,-6.576035367076654,-455.3185279197831,-742.1857281645748,-327.98181381928447,0.7454907570431889,0.6407019275709155,0.8031990411031019,-0.34139825417321235,-0.560788187092376,-0.24502140668222724,-10.183358563806436,-16.727405948043423,-7.308592851759047,-507.898182733488,-834.2845859373278,-455.3185279197831,-1.0542220790147834,-1.8465820983436976,-0.7325574846823937,-52.5796548137049,-92.09885777275298,-36.53653290186502,0.8470252354733665,0.8005073999612821,0.8957271613290726,-0.18060236946912497,-0.2492076900830233,-0.11641138414984338,-1.000275464086856,-1.3802495425976384,-0.6447504074711741,-65.67796875159921,-90.62702183832162,-42.33423555293329,0.8330786113418142,0.7828920554942567,0.8859175762155065,-0.20036691182039915,-0.27731529906594643,-0.1287731803130431,-1.109742393180856,-1.535924973116128,-0.7132168480302811,-72.86555437825712,-100.848652207231,-46.82973394814715,-0.10946692909400002,-0.15567543051848953,-0.068466440559107,-7.1875856266579135,-10.22163036890936,-4.495498395213854,0.8005073999612821,0.7560969368295462,0.8957271613290726,-0.2492076900830233,-0.32258173693069614,-0.11641138414984338,-1.584698205077998,-2.051279795317364,-0.7402536874020372,-191.8520829392249,-248.33895827086732,-89.61909048450813,0.7828920554942567,-0.27731529906594643,-1.763432968397033,0.7352503272412654,-0.3600809995584804,-2.2897355755471023,0.8859175762155065,-0.1287731803130431,-0.8188616797350041,-213.4906741400766,-277.20769679747,-99.13579657808768,-0.17873476331903482,-0.23845578022973823,-0.07860799233296689,-21.638591200851675,-28.86873852660269,-9.516706093579527,0.519
39153507201,39153507201,Census Tract 5072.01; Summit County; Ohio,1864,1460,608,Akron city,Ohio,90640,0.8125159009123863,0.14598551076352215,39153,1864,1460,608,0.014877,0.007698481651,0.00363660615,0.7476179436427829,0.6434750080398215,0.8049084806819647,-0.3375815929824807,-0.5540619099508445,-0.24237726896943923,-9.36138333280388,-15.36454012000736,-6.721298119174359,-502.2201358800365,-824.2779034338713,-360.5846630458347,0.7261856923835976,0.6157222565998608,0.7876280122282898,-0.37705825175052293,-0.6241089050803464,-0.2696348840753969,-10.456099819449276,-17.306994289160905,-7.477171629606362,-560.949561129253,-928.4868180880314,-502.2201358800365,-1.0947164866453942,-1.942454169153544,-0.7558735104320027,-58.729425249216426,-104.20891465416008,-40.55115399313319,0.8345558761211812,0.784753203019698,0.8869592388183005,-0.1982421172896943,-0.27428597443379804,-0.12744752659919767,-1.0525556142700965,-1.4563062897676515,-0.6766756301880791,-72.09285029247236,-99.74700614846928,-46.347645903293085,0.8195981346323977,0.7659605576716558,0.8763831683560173,-0.220110146356684,-0.3055502531876711,-0.1410534068972047,-1.168662711400451,-1.622302257619459,-0.7489153030212075,-80.04539119181172,-111.11659298763418,-51.295568700082704,-0.1161070971303546,-0.16599596785180748,-0.07223967283312838,-7.952540899339357,-11.369586839164896,-4.947922796789615,0.784753203019698,0.7374472400978341,0.8869592388183005,-0.27428597443379804,-0.3560292121607697,-0.12744752659919767,-1.2838440091135914,-1.6664576890801202,-0.5965406865534686,-211.1585541305249,-274.0884357039671,-98.11524449892576,0.7659605576716558,-0.3055502531876711,-1.4301819947152037,0.7153260649142296,-0.39796387836070807,-1.8627403101149895,0.8763831683560173,-0.1410534068972047,-0.6602254154039736,-235.227301762369,-306.3717615320707,-108.5897064809167,-0.14633798560161204,-0.1962826210348696,-0.06368472885050502,-24.068747631844086,-32.28332582810355,-10.474461981990958,0.1496
39153505200,39153505200,Census Tract 5052; Summit County; Ohio,827,516,162,Akron city,Ohio,61734,0.7123605407990239,0.1952409016177058,39153,827,516,162,0.014877,0.007698481651,0.00363660615,0.778818083225477,0.6846136894370729,0.8298418258011276,-0.28399689418933055,-0.4606777740922112,-0.20504892487746323,-3.4940930243448127,-5.667847183755446,-2.5227741314174708,-422.5021794854671,-685.3503245169826,-305.051285540202,0.7595906835585039,0.6591589251264496,0.8145070588915255,-0.31649850589956546,-0.517084821097075,-0.2277364438816706,-3.8939694211655,-6.3618388206224,-2.8019050075440366,-470.8548272267836,-769.2670883461185,-422.5021794854671,-0.3998763968206873,-0.6939916368669543,-0.27913087612656584,-48.35264774131648,-83.91676382913595,-33.75222202255935,0.8560440250209267,0.8119513763078847,0.902041720658054,-0.1681642190955707,-0.23160084357170785,-0.10859617365645126,-0.3155582692204163,-0.4345963828722793,-0.2037795007005276,-61.15470333728997,-84.22410520780606,-39.49215129855186,0.8428411099901997,0.7952121821051251,0.8927899383955809,-0.18646324692399935,-0.2575260068988762,-0.12008430762233356,-0.3498961895045969,-0.4832446608042722,-0.22533685511482093,-67.80933905127847,-93.65206604733956,-43.669933161787,-0.03433792028418059,-0.04864827793199294,-0.02155735441429332,-6.654635713988487,-9.427960839533515,-4.17778186323514,0.8119513763078847,0.7697034929225598,0.902041720658054,-0.23160084357170785,-0.2992015876178575,-0.10859617365645126,-0.288841924824052,-0.37315046502063537,-0.13543615534260592,-178.29748445929138,-230.33979322261445,-83.60256502629994,0.7952121821051251,-0.2575260068988762,-0.32117459668014026,0.7498178987023173,-0.3336571475963215,-0.41612185541623525,0.8927899383955809,-0.12008430762233356,-0.149763627886179,-198.2559238766298,-256.86534284952796,-92.4466838803574,-0.03233267185608823,-0.04297139039559988,-0.01432747254357308,-19.958439417338415,-26.52554962691351,-8.84411885405746,0.639
39153507502,39153507502,Census Tract 5075.02; Summit County; Ohio,2507,1748,563,Akron city,Ohio,77805,0.7627913993990795,0.19256751218216617,39153,2507,1748,563,0.014877,0.007698481651,0.00363660615,0.7629485594762109,0.663580667277018,0.8171921618677949,-0.31070435559447507,-0.5069757895501505,-0.2237023880825961,-11.588228186334767,-18.908493004591936,-8.34334721175449,-462.2348698179006,-754.2278821137589,-332.8020427504782,0.7425826245673317,0.6369173761423048,0.800860016358205,-0.34665149293340036,-0.5700623620238185,-0.24865766747521648,-12.928935590748084,-21.261410123889668,-9.27409525840519,-515.7134260370198,-848.0817759828348,-462.2348698179006,-1.3407074044133171,-2.3529171192977323,-0.9307480466507004,-53.47855621911915,-93.85389386907588,-37.1259691524013,0.8451558988642978,0.7981405595260341,0.8944155070562458,-0.18321365483430735,-0.252912144439618,-0.11804859387026977,-1.1646502800773653,-1.607708771068148,-0.7504098318331468,-66.62759039344195,-91.9741859878803,-42.92962424674753,0.8310564217357537,0.7803461989078467,0.8844906621305911,-0.20328773576093537,-0.2814825027655357,-0.13059418580086085,-1.2922569477934611,-1.7893244691790944,-0.8301594944274179,-73.92774300877925,-102.3641000674539,-47.49196192376533,-0.12760666771609586,-0.18161569811094647,-0.07974966259427108,-7.300152615337292,-10.389914079573597,-4.562337677017797,0.7981405595260341,0.7532890303441341,0.8944155070562458,-0.252912144439618,-0.3275116983226982,-0.11804859387026977,-1.0961832403485885,-1.4195159964141535,-0.5116515477500186,-194.70395032834608,-252.134280002514,-90.87949338366228,0.7803461989078467,-0.2814825027655357,-1.2200141779139528,0.7322473479741567,-0.3656587528334662,-1.584854683158599,0.8844906621305911,-0.13059418580086085,-0.5660272189738644,-216.69878826180337,-281.5017199215984,-100.5376943115212,-0.12383093756536434,-0.1653386867444453,-0.05437567122384579,-21.994837933457255,-29.367439919084426,-9.658200927858932,0.8981
39153520103,39153520103,Census Tract 5201.03; Summit County; Ohio,1591,894,389,Akron city,Ohio,80917,0.6262483294237305,0.2514527243899102,39153,1591,894,389,0.014877,0.007698481651,0.00363660615,0.8066825454909895,0.7220807686638273,0.8518957911041892,-0.23964501970393737,-0.38488662681108055,-0.1738524951553578,-5.672231542393542,-9.109999730185896,-4.114968080548176,-356.5198958135476,-572.5958347068445,-258.6403570426258,0.7895377979536781,0.6989471789283849,0.838349519625533,-0.2665638080808763,-0.4307232794517959,-0.19281991173165072,-6.309380608555342,-10.19492153339135,-4.563913686489342,-396.56697728191966,-640.7870228404367,-356.5198958135476,-0.6371490661618004,-1.0849218032054535,-0.44894560594116584,-40.04708146837212,-68.19118813359232,-28.217825640550963,0.8749610638077938,0.8360884359746424,0.9152143231988488,-0.14290800055495267,-0.19604572551500857,-0.09264024245688074,-0.4646119016498958,-0.6373693354336483,-0.3011850914578281,-51.97001137023443,-71.2941091089092,-33.68960754561836,0.8633514044917652,0.8212538875327194,0.9071416118243192,-0.15827691342979475,-0.21765024821286968,-0.10236371804060074,-0.5145781723229373,-0.7076083586927538,-0.3327973347476032,-57.55907967818091,-79.15082311999484,-37.225652656331455,-0.04996627067304154,-0.07023902325910558,-0.03161224328977508,-5.589068307946482,-7.856714011085636,-3.536045110713096,0.8360884359746424,0.7985627304757071,0.9152143231988488,-0.19604572551500857,-0.25224977554899897,-0.09264024245688074,-0.5870999696267334,-0.7554147644592736,-0.27743060140571163,-150.92544206342762,-194.19402685328367,-71.31892066984875,0.8212538875327194,-0.21765024821286968,-0.6517992360167231,0.7808002455336183,-0.2807373021720494,-0.8407266271443554,0.9071416118243192,-0.10236371804060074,-0.3065495847697802,-167.55764422023728,-216.1250969522765,-78.80452050637024,-0.06469926638998968,-0.08531186268508184,-0.02911898336406859,-16.63220215680969,-21.93107009899276,-7.485599836521489,0.5912
39153503200,39153503200,Census Tract 5032; Summit County; Ohio,838,673,217,Akron city,Ohio,51311,0.6845332594644193,0.19263867241989108,39153,838,673,217,0.014877,0.007698481651,0.00363660615,0.7877156258585247,0.6965036020302263,0.8369054328593591,-0.2694936690002922,-0.43574275435922694,-0.19487813167064083,-3.3597576288951365,-5.432372673632659,-2.4295312465561354,-400.9257313717347,-648.2544956602218,-289.9201964864123,0.7691417865355784,0.6717624180251037,0.8221366818309865,-0.30015039815255534,-0.48862153220758187,-0.21634275917830692,-3.741952802638444,-6.091608484038539,-2.697129169311773,-446.5337473315565,-726.9222534652195,-400.9257313717347,-0.3821951737433076,-0.65923581040588,-0.26759792275563754,-45.608015959821905,-78.6677578049976,-31.932926343154836,0.8621119319791393,0.8196741088456673,0.9062775985970464,-0.159942187210323,-0.21999705640121112,-0.10341467288614396,-0.3914482571328136,-0.5384287022995342,-0.25310078703630684,-58.164674165351194,-80.00426482905412,-37.607843541798935,0.8494151868233932,0.8035360002198989,0.8974026956342377,-0.17728057552132714,-0.2444993126958045,-0.11432694025200343,-0.43388285180863567,-0.5983964049402859,-0.2798078623629426,-64.46996312163976,-88.91477042203357,-41.57620540311183,-0.04243459467582211,-0.05996770264075168,-0.02670707532663574,-6.305288956288576,-8.910505592979447,-3.968361861312889,0.8196741088456673,0.7789134800828034,0.9062775985970464,-0.21999705640121112,-0.28383963761121933,-0.10341467288614396,-0.3675205965293857,-0.4741741305088921,-0.17276150367981777,-169.36433019787358,-218.51342419764617,-79.61359616581464,0.8035360002198989,-0.2444993126958045,-0.40845334352615537,0.7596930300632205,-0.3163211460776223,-0.5284367809417049,0.8974026956342377,-0.11432694025200343,-0.1909912158286697,-188.2273472470762,-243.5192538901866,-88.01438517450218,-0.04093274699676969,-0.054262650432812753,-0.01822971214885194,-18.863017049202615,-25.00582969254044,-8.40078900868753,0.7996
39153505700,39153505700,Census Tract 5057; Summit County; Ohio,1284,938,317,Akron city,Ohio,68637,0.6559070181070352,0.21420329361089657,39153,1284,938,317,0.014877,0.007698481651,0.00363660615,0.796974709776136,0.7089504005906518,0.844234590593451,-0.25474495957455434,-0.4105359121976155,-0.18450488897529588,-4.866155540450388,-7.84208491124088,-3.524424935538552,-378.9840763590644,-610.7542765763925,-274.4879233285477,0.7790924473859073,0.6849792844020732,0.830059943866029,-0.28354472355020877,-0.4598981644721011,-0.20473226950630832,-5.416290590297289,-8.785006010821258,-3.910809733903828,-421.8294852256456,-684.1904992851447,-378.9840763590644,-0.5501350498469018,-0.9429210995803778,-0.3863847983652758,-42.84540886658113,-73.43622270875217,-30.092274015987204,0.8683989413532536,0.8276952258674665,0.9106558514454416,-0.1515444715324829,-0.2081741790306322,-0.09810967382765576,-0.5169388886287686,-0.7101105547504902,-0.33466549613674584,-55.11075571735272,-75.70474997339981,-35.6786243216147,0.8562315251876389,0.8121897330173643,0.9021727616407308,-0.16790841096496062,-0.23123940053379177,-0.10843514958416216,-0.5727585208348852,-0.7887891752850834,-0.36988710407899017,-61.06167599519032,-84.09266261035005,-39.433593185393406,-0.05581963220611663,-0.07867862053459318,-0.03522160794224432,-5.950920277837594,-8.387912636950231,-3.754968863778713,0.8276952258674665,0.7885029067949412,0.9106558514454416,-0.2081741790306322,-0.2682261427097833,-0.09810967382765576,-0.5080321559009416,-0.6545840900364184,-0.23942868102805348,-160.26250974793112,-206.49340379697745,-75.52955237478028,0.8121897330173643,-0.23123940053379177,-0.5643209533932505,0.7699874178605144,-0.29872252039987635,-0.729008019926338,0.9021727616407308,-0.10843514958416216,-0.2646271649788848,-178.01922819976355,-229.97098420389213,-83.47860093971128,-0.05628879749230886,-0.07442392988991964,-0.02519848395083129,-17.756718451832448,-23.47758040691471,-7.949048564931009,0.4888
39153501900,39153501900,Census Tract 5019; Summit County; Ohio,1384,878,552,Akron city,Ohio,51975,0.6179008623276725,0.2343642439114356,39153,1384,878,552,0.014877,0.007698481651,0.00363660615,0.8094360878230379,0.7258199850173487,0.854064553713841,-0.2354279912197638,-0.3777520881794097,-0.17087168136362607,-4.847407719920973,-7.777827857129588,-3.5182082770469845,-350.24622253764255,-561.9817815845079,-254.20580036466652,0.7925028256059101,0.7029295719294756,0.8406975222903053,-0.2618251540433908,-0.4226176276167953,-0.1894884586738264,-5.390919178317678,-8.701598905340207,-3.901523402771673,-389.5172816703525,-628.7282446055062,-350.24622253764255,-0.5435114583967051,-0.923771048210619,-0.3833151257246885,-39.27105913270991,-66.74646302099848,-27.69617960438501,0.8768169056886731,0.838466024404851,0.9165014195312003,-0.1404889589971762,-0.19265416951128936,-0.09110578411488976,-0.4485728447960888,-0.6151332424724139,-0.2908953205256211,-51.090301229622874,-70.06073376678974,-33.13158548127803,0.8653659568331468,0.8238231961815583,0.908545028210269,-0.15558047101778044,-0.2138526866383779,-0.10066091272315585,-0.4967591402009319,-0.6828188399815238,-0.32140427477225747,-56.578489772315706,-77.76979954231479,-36.60640942736418,-0.04818629540484309,-0.06768559750910996,-0.03050895424663635,-5.488188542692836,-7.709065775525053,-3.474823946086145,0.838466024404851,0.8014171521381767,0.9165014195312003,-0.19265416951128936,-0.2477896153482682,-0.09110578411488976,-0.8186958131121601,-1.0529973015009788,-0.38715966643426214,-148.31445889713044,-190.76038070669907,-70.13762073084459,0.8238231961815583,-0.2138526866383779,-0.908780223224638,0.7838708172531189,-0.27572040952392163,-1.171690939466416,0.908545028210269,-0.10066091272315585,-0.42776477664381446,-164.6340984102605,-212.2628513526116,-77.49361895721277,-0.0900844101124778,-0.1186936379654373,-0.04060511020955232,-16.31963951313004,-21.502470645912553,-7.355998226368174,0.9607
39153504400,39153504400,Census Tract 5044; Summit County; Ohio,677,462,106,Akron city,Ohio,38183,0.614808263657988,0.23374905226549353,39153,677,462,106,0.014877,0.007698481651,0.00363660615,0.8104586141921301,0.7272102133095032,0.8548694453718718,-0.23386929633267692,-0.37511820062185586,-0.16976926174381607,-2.355468174083416,-3.778088859630963,-1.7098699968137827,-347.92735215412347,-558.063347065135,-252.56573069627512,0.7936041439623838,0.7044107363327525,0.8415690870049838,-0.26007406539878053,-0.41962628963624393,-0.18825657387065833,-2.6193955066247945,-4.226362270491757,-1.896069194493752,-386.9121870937658,-624.27803109184,-347.92735215412347,-0.2639273325413787,-0.4482734108607933,-0.18619919767996904,-38.98483493964235,-66.21468402670507,-27.50357425110326,0.8775054633280054,0.8393485970809267,0.916978726853608,-0.13959404447172885,-0.1914000970249837,-0.0905378398812582,-0.23453363501071933,-0.3215736077176634,-0.15211371497779325,-50.76485606292626,-69.60467699516525,-32.92504653198988,0.8661135080034252,0.8247771219028305,0.9090655218216404,-0.1545830780369786,-0.21244876154289483,-0.10003071945368652,-0.2597168907911453,-0.35693772242748995,-0.16806281625404088,-56.21577722752062,-77.25924727867748,-36.377232955420105,-0.02518325578042596,-0.03536411470982653,-0.01594910127624763,-5.450921164594364,-7.654570283512237,-3.452186423430223,0.8393485970809267,0.8024772565119854,0.916978726853608,-0.1914000970249837,-0.2461412356364575,-0.0905378398812582,-0.1561899543043244,-0.2008608613267839,-0.07388241329898647,-147.34901349464567,-189.4913786101735,-69.70038990470422,0.8247771219028305,-0.21244876154289483,-0.1733664866066589,0.7850114763974025,-0.2738667268779675,-0.2234859449990829,0.9090655218216404,-0.10003071945368652,-0.08162897377455665,-163.553289251565,-210.8357971689461,-77.00846582505345,-0.01717653230233451,-0.02262508367229893,-0.00774656047557018,-16.20427575691935,-21.344418558772578,-7.308075920349227,0.8349
39153507300,39153507300,Census Tract 5073; Summit County; Ohio,2316,1494,486,Akron city,Ohio,64101,0.7590120018388186,0.17944021476200173,39153,2316,1494,486,0.014877,0.007698481651,0.00363660615,0.7641265644365737,0.6651342781442118,0.8181334343630643,-0.3086837266773298,-0.5034558176584969,-0.22229450355921831,-10.63573854891932,-17.346636653591442,-7.659186463007336,-459.22878017786354,-748.9912199305459,-330.7075329450491,0.7438439374780328,0.6385578718902482,0.8018747813480402,-0.3443680180959087,-0.5660287720513366,-0.24707750294739203,-11.865245520072923,-19.50259605682671,-8.513087978282782,-512.3163005212833,-842.0810041807736,-459.22878017786354,-1.2295069711536044,-2.155959403235272,-0.853901515275445,-53.08752034341988,-93.08978425022764,-36.869668189786054,0.8459670561760692,0.7991673791192178,0.8949847902978009,-0.18207912790385575,-0.25130232555553617,-0.11733742387650628,-0.9892522140247668,-1.3653480484411,-0.6375047359579225,-66.21500763217985,-91.38875826245648,-42.670999729445946,0.8319338513531823,0.7814505894912029,0.885109944669246,-0.2020186441186996,-0.27967143853726323,-0.12980314595119247,-1.097585391963386,-1.5194799808057535,-0.7052321207700484,-73.46622436167242,-101.70548733639583,-47.20429188554541,-0.10833317793861907,-0.15413193236465372,-0.06772738481212592,-7.251216729492575,-10.31672907393934,-4.53329215609946,0.7991673791192178,0.7545069381476905,0.8949847902978009,-0.25130232555553617,-0.3253688593705888,-0.11733742387650628,-0.9402381222814608,-1.2173552501242406,-0.43901352227880186,-193.46463421429232,-250.48461936712772,-90.33200046888928,0.7814505894912029,-0.27967143853726323,-1.046380082813517,0.7335497298751879,-0.3632340920773676,-1.3590265825373755,0.885109944669246,-0.12980314595119247,-0.4856535487508024,-215.3045437887895,-279.63509928752586,-99.928713734733,-0.10614196053205628,-0.14167133241313512,-0.04664002647200055,-21.839909574497177,-29.150479920398173,-9.596713265843734,0.3473
39153504800,39153504800,Census Tract 5048; Summit County; Ohio,2842,2040,866,Akron city,Ohio,81353,0.6583763816772872,0.19856448793234965,39153,2842,2040,866,0.014877,0.007698481651,0.00363660615,0.7961717294186433,0.7078680020665048,0.8435998394940003,-0.25601043474652135,-0.41269275780323966,-0.18539614777524152,-10.824232289611604,-17.44882890857786,-7.838629589865346,-380.8667237723998,-613.9630157838795,-275.8138490452268,0.7782290312208376,0.6838289918915648,0.8293734666453723,-0.28496876868145327,-0.4623539099064268,-0.20572943338153005,-12.048603216297453,-19.548523972440627,-8.698329729945177,-423.948037167398,-687.8439117677913,-380.8667237723998,-1.2243709266858485,-2.099695063862768,-0.8597001400798314,-43.08131339499818,-73.88089598391161,-30.24982899647542,0.8678548077125487,0.8270002238547566,0.9102773414317132,-0.1522664748908327,-0.20918951549839823,-0.09856628797017838,-1.1296157260147184,-1.5519093522970706,-0.7312314087906443,-55.37331990268227,-76.07398785769954,-35.84467690150217,0.8556413831100051,0.8114395839839506,0.9017602877530086,-0.1687139258801318,-0.23237764060050956,-0.10894215855500072,-1.251634044910516,-1.7239345521378175,-0.8082066365425971,-61.35461004463315,-84.50659569303026,-39.61797237953907,-0.12201831889579771,-0.1720251998407469,-0.07697522775195276,-5.981290141950868,-8.432607835330732,-3.773295478036901,0.8270002238547566,0.7876710692838598,0.9102773414317132,-0.20918951549839823,-0.2695654810696385,-0.09856628797017838,-1.394642465995435,-1.7971620918500817,-0.6571301175932899,-161.0441646645999,-207.52449097576,-75.88107593456003,0.8114395839839506,-0.23237764060050956,-1.5492350319620922,0.769093930116424,-0.3002312992492632,-2.0016075784506127,0.9017602877530086,-0.10894215855500072,-0.726304854696101,-178.89550022656954,-231.13251483263423,-83.86892086560057,-0.15459256596665716,-0.2044454866005312,-0.06917473710281108,-17.85133556196965,-23.608023856874272,-7.987844931040541,0.3838
39153505600,39153505600,Census Tract 5056; Summit County; Ohio,546,411,160,Akron city,Ohio,67424,0.6281371589010342,0.2462852552283822,39153,546,411,160,0.014877,0.007698481651,0.00363660615,0.8060607863061077,0.7212373507595972,0.8514058172568377,-0.24060122634503453,-0.38650611888973013,-0.17452803320268703,-1.954365746606953,-3.1395281357744933,-1.4176636382761807,-357.9424444335079,-575.0051530722516,-259.6453549956375,0.7888684246005433,0.6980491947067412,0.8378191340057665,-0.2676385171663661,-0.43256379003504464,-0.19357503238057736,-2.1739853880566797,-3.513647321375842,-1.572379403172314,-398.16582198840285,-643.525150435136,-357.9424444335079,-0.21961964144972668,-0.3741191856013488,-0.15471576489613326,-40.223377554894995,-68.51999736288441,-28.33622067694748,0.8745416770357056,0.8355513813973541,0.9149233353619864,-0.14345608249287836,-0.19681448952621727,-0.0929877524703787,-0.2144159347297371,-0.2941678178212826,-0.13898369116097578,-52.16932718485088,-71.57367830201524,-33.81598325084569,0.8628962111759156,0.8206736278742639,0.9068243535940884,-0.15888792539400023,-0.2185111913370888,-0.1027493869530754,-0.23748106353255916,-0.3265966874689767,-0.1535738705784386,-57.78128066485624,-79.4639142260284,-37.36590525022837,-0.02306512880282205,-0.03242886964769409,-0.01459017941746282,-5.611953480005365,-7.890235924013161,-3.549921999382682,0.8355513813973541,0.7979182558392414,0.9149233353619864,-0.19681448952621727,-0.25326121151121095,-0.0929877524703787,-0.24242763780296245,-0.311956286356654,-0.11453832098575044,-151.51727362685153,-194.97267897290877,-71.58645061609403,0.8206736278742639,-0.2185111913370888,-0.26915270352747656,0.7801071200128469,-0.28187523783084034,-0.3472018154099177,0.9068243535940884,-0.1027493869530754,-0.12656228321755994,-168.22043970467286,-217.00113463119857,-79.10142701097496,-0.0267250657245141,-0.03524552905326367,-0.01202396223180948,-16.70316607782132,-22.028455658289793,-7.514976394880929,0.8256
