geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
37183053507,37183053507,Census Tract 535.07; Wake County; North Carolina,2290,1439,715,Cary town,North Carolina,86851,0.7685719913483178,0.17684724818920353,37183,2290,1439,715,0.007559,0.009162065641,0.004054771124,0.7611503119229135,0.6612114350519808,0.8157545792085713,-0.3138009461937609,-0.5123755382745091,-0.22585888634567017,-5.431928896718082,-8.869276928840963,-3.909642167121048,-237.20213522786383,-387.3046693817014,-170.72673218869207,0.7406575814171454,0.6344163854880683,0.7993104160001754,-0.3501515748838199,-0.5762518479573654,-0.2510784045628908,-6.0611622779121594,-9.974982875845267,-4.346194801608141,-264.6795754546794,-435.5887718709725,-237.20213522786383,-0.6292333811940773,-1.1057059470043065,-0.4365526344870929,-27.47744022681561,-48.28410248927103,-19.06343382039707,0.843916737341871,0.7965725896045635,0.8935454882303627,-0.184951021530575,-0.25537837109913925,-0.1191372047330986,-1.0791551144358715,-1.4900857157059753,-0.69514362636847,-74.99340614564778,-103.5500844826946,-48.307409754584434,0.8297161821715835,0.7786600510150475,0.8835443070058535,-0.20523140501218065,-0.2842574865583737,-0.13180515348323665,-1.1974874133103468,-1.6585900304716272,-0.7690587719566928,-83.21663747813389,-115.25990482777117,-53.44397303382159,-0.11833229887447529,-0.16850431476565195,-0.07391514558822276,-8.22323133248612,-11.70982034507658,-5.136563279237162,0.7965725896045635,0.751430041131513,0.8935454882303627,-0.25537837109913925,-0.33079587621249096,-0.1191372047330986,-1.6729522805009094,-2.1670030751161313,-0.7804531663856823,-233.9793399301971,-303.07735316309527,-109.15428900499052,0.7786600510150475,-0.2842574865583737,-1.8621358118173488,0.7302598253185657,-0.3693756185529773,-2.4197342193076588,0.8835443070058535,-0.13180515348323665,-0.8634393396453782,-260.4385750793495,-338.4243663367355,-120.7607468035494,-0.1891835313164394,-0.2527311441915274,-0.08298617325969593,-26.459235149152363,-35.3470131736402,-11.606457798558871,0.5927
37183053004,37183053004,Census Tract 530.04; Wake County; North Carolina,1691,1189,656,Cary town,North Carolina,94423,0.7609469554809803,0.1871586089605774,37183,1691,1189,656,0.007559,0.009162065641,0.004054771124,0.7635232293638411,0.6643384157493665,0.8176513918621858,-0.3097178468730921,-0.5052569237201359,-0.2230151014878341,-3.958896832832672,-6.458329913103257,-2.8506390182797956,-234.11572045137032,-381.9237086400507,-168.5771152146538,0.7431979105254529,0.637717453378729,0.8013550874309825,-0.3455366139188737,-0.5680925693688328,-0.24788625627353492,-4.416741948460188,-7.2615120385735805,-3.168548809091261,-261.1911264612766,-429.4211731859006,-234.11572045137032,-0.4578451156275154,-0.8031821254703235,-0.317909790811465,-27.075406009906295,-47.49746454585,-18.80010590251123,0.8455516674332311,0.7986415091624975,0.894693286773785,-0.18265984033313368,-0.25212625255186,-0.11770146795886356,-0.8806255330096195,-1.2155316414065902,-0.5674532385895613,-74.0643846097241,-102.23142484496134,-47.725251353201124,0.83148451444881,0.7808849749993668,0.8847928339033221,-0.20266821885780845,-0.2805983365230082,-0.13020806869381377,-0.977088384235236,-1.3527990564949788,-0.627749097374215,-82.1773241577154,-113.77620323759284,-52.79639170514845,-0.0964628512256166,-0.13726741508838858,-0.06029585878465371,-8.112939547991303,-11.544778392631503,-5.071140351947326,0.7986415091624975,0.7538831551075094,0.894693286773785,-0.25212625255186,-0.32646550493278037,-0.11770146795886356,-1.515358212858862,-1.962160541029921,-0.707422905515645,-230.99972756994848,-299.1098385716343,-107.83885754811662,0.7808849749993668,-0.2805983365230082,-1.6864844079543608,0.7328826549528553,-0.36447491728990056,-2.1906090845605233,0.8847928339033221,-0.13020806869381377,-0.7825915162685265,-257.0860377979209,-333.9343116708115,-119.29748723605586,-0.17112619509549876,-0.2284485435306023,-0.0751686107528815,-26.086310227972373,-34.824473099177176,-11.458629687939254,0.1659
37183053519,37183053519,Census Tract 535.19; Wake County; North Carolina,2267,1608,642,Cary town,North Carolina,73727,0.7890447818695483,0.16783849080732188,37183,2267,1608,642,0.007559,0.009162065641,0.004054771124,0.7548155810374285,0.6528882872157479,0.8106834839524715,-0.3248269181534207,-0.5316555980266017,-0.2335270420516273,-5.56631625068731,-9.110584836650148,-4.001778474938325,-245.5366674321707,-401.8784665483082,-176.5230910868251,0.7338798136422336,0.6256374902738717,0.793846359975238,-0.3626209379394375,-0.59836968779197,-0.25968959539121955,-6.2139641356275,-10.253814357534209,-4.4501066080915725,-274.1051669884208,-452.3076470019501,-245.5366674321707,-0.6476478849401905,-1.143229520884061,-0.4483281331532476,-28.568499556250135,-50.42918045364186,-19.776274069397775,0.8395426639040782,0.7910441326770684,0.890470993128907,-0.19112469561672552,-0.26415197166784954,-0.12300120690763176,-1.2461467701669406,-1.7222898656028716,-0.801976721113833,-77.49668968699879,-107.10757870664624,-49.87417419862146,0.8249868918355593,0.7727175658886564,0.88020079137472,-0.21214047143833312,-0.2941339036986427,-0.13610440912939262,-1.3831711409743992,-1.9177742201650985,-0.8874105426030046,-86.01810578199,-119.26456593066531,-55.187222798694314,-0.13702437080745855,-0.19548435456222668,-0.08543382148917156,-8.521416094991203,-12.156987224019073,-5.313048600072858,0.7910441326770684,0.7448829847747969,0.890470993128907,-0.26415197166784954,-0.34249274106097827,-0.12300120690763176,-1.553754085724303,-2.014558106057021,-0.7234987744935846,-242.01777036204095,-313.79409751666986,-112.69451316099448,0.7727175658886564,-0.2941339036986427,-1.7301091933414048,0.7232640172524373,-0.3826209740100688,-2.250594223841315,0.88020079137472,-0.13610440912939262,-0.8005724145636756,-269.4874132930537,-350.55984795036056,-124.69975304730148,-0.17635510761710171,-0.23603611778429423,-0.07707364007009099,-27.46964293101273,-36.76575043369069,-12.005239886307008,0.5711
37183053604,37183053604,Census Tract 536.04; Wake County; North Carolina,2887,2551,1112,Cary town,North Carolina,0,NA,NA,37183,2887,2551,1112,0.007559,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745
37183053419,37183053419,Census Tract 534.19; Wake County; North Carolina,2307,1579,734,Cary town,North Carolina,131856,0.7470364052746497,0.20360474894253533,37183,2307,1579,734,0.007559,0.009162065641,0.004054771124,0.7678712785740677,0.6700811946018174,0.8211231660893981,-0.30230160692687186,-0.4923564607632817,-0.21784409610863067,-5.2717207324758375,-8.586013777300554,-3.798898886373217,-228.50978467602243,-372.17224869096464,-164.66835224851394,0.7478547663481703,0.6437839910523954,0.8050987185825859,-0.3371580218483776,-0.5533160406261383,-0.24208370590944053,-5.879568262859402,-9.649064299171505,-4.221604060960547,-254.85774871518865,-418.2515951092979,-228.50978467602243,-0.6078475303835642,-1.0630505218709487,-0.4227051745873305,-26.3479640391662,-46.07934641833328,-18.322721048432182,0.8485424769627399,0.8024297461184907,0.8967910451033039,-0.17849138628791442,-0.2462150173734151,-0.1150869597329746,-1.1427881743056816,-1.5763876119878528,-0.7368423728161873,-72.37417190029649,-99.8345542740882,-46.66512810742161,0.8347202437014362,0.7849603525770394,0.8870751008065527,-0.198006167390474,-0.27394969276726067,-0.12730026926781385,-1.2677312403660024,-1.7539584164812878,-0.8150378868732943,-80.28696899088045,-111.08033036613602,-51.617345590455614,-0.1249430660603208,-0.17757080449343501,-0.07819551405710701,-7.912797090583965,-11.245776092047814,-4.952217483034009,0.8024297461184907,0.7583790845627937,0.8967910451033039,-0.2462150173734151,-0.31860176573369114,-0.1150869597329746,-1.6557852028157858,-2.1425829135870877,-0.7739547611505315,-225.5838150975185,-291.90502909905825,-105.44342794966369,0.7849603525770394,-0.27394969276726067,-1.842299679519622,0.7376918437528813,-0.35557958037419896,-2.3912570966949325,0.8870751008065527,-0.12730026926781385,-0.8560887325911352,-250.99450674654253,-325.7843455987646,-116.63334231486854,-0.18651447670383625,-0.24867418310784473,-0.08213397144060364,-25.410691649024013,-33.87931649970636,-11.189914365204856,0.0156
37183053408,37183053408,Census Tract 534.08; Wake County; North Carolina,2336,1994,532,Cary town,North Carolina,7616,0.714964334477334,0.15938975197324254,37183,2336,1994,532,0.007559,0.009162065641,0.004054771124,0.7779907013076758,0.6835115909856255,0.8291839433816385,-0.2853624064132935,-0.4630329802571414,-0.20600502214469688,-5.038879148662407,-8.176154871576077,-3.63760042414716,-215.70544300780853,-350.0066297763732,-155.71919623917637,0.758703079587805,0.6579917859140011,0.8137967892069351,-0.3180386727088137,-0.5197758108954555,-0.2288079939151941,-5.615870907885835,-9.178109788249236,-4.040251286347568,-240.40543270059223,-392.8985354558748,-215.70544300780853,-0.5769917592234277,-1.0019549166731585,-0.4026508622004088,-24.69998969278372,-42.89190567950164,-17.236766361318868,0.8554784418031361,0.8112324949246441,0.9016463846860688,-0.16893652853746763,-0.2326922383611995,-0.10908224885543737,-1.365887921658836,-1.8813664551585183,-0.8819532842832187,-68.49989577025256,-94.3513768885917,-44.230355280000936,0.8422285840864723,0.7944377493863187,0.8923595384949368,-0.18732612368488455,-0.2587518666786321,-0.12062454298030006,-1.5145717268341148,-2.092064116995493,-0.9752751979621018,-75.95645570883224,-104.9179597289615,-48.91049137222176,-0.1486838051752788,-0.21069766183697425,-0.0933219136788831,-7.456559938579679,-10.566582840369822,-4.680136092220817,0.8112324949246441,0.7688473077243488,0.9016463846860688,-0.2326922383611995,-0.30064837315984366,-0.10908224885543737,-1.134192910992793,-1.4654259890271863,-0.5316907613177123,-213.19415620165285,-275.45601297503504,-99.9418724281414,0.7944377493863187,-0.2587518666786321,-1.2612132444121629,0.7489004779007574,-0.3352909091513729,-1.6342812934289372,0.8923595384949368,-0.12062454298030006,-0.5879504297330038,-237.07015872409076,-307.1957318475446,-110.51699807011347,-0.1270203334193698,-0.1688553044017509,-0.05625966841529151,-23.876002522437933,-31.73971887250957,-10.575125641972088,0.1094
37183053612,37183053612,Census Tract 536.12; Wake County; North Carolina,2321,1612,509,Cary town,North Carolina,0,NA,NA,37183,2321,1612,509,0.007559,0.009162065641,0.004054771124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2195
37183053422,37183053422,Census Tract 534.22; Wake County; North Carolina,1459,1196,406,Cary town,North Carolina,49768,0.7611928888674592,0.16684449387163044,37183,1459,1196,406,0.007559,0.009162065641,0.004054771124,0.7634465793629337,0.6642373295522197,0.817590144413373,-0.30984934248374113,-0.5054859995208745,-0.22310672019842837,-3.41719857137868,-5.574793290081925,-2.460550535352703,-234.2151179834599,-382.09686703782904,-168.64636979799198,0.74311584043824,0.6376107151046208,0.8012890582546193,-0.34568521565933374,-0.5683550735748183,-0.24798908670763095,-3.8124174014014303,-6.268149965680842,-2.7349677298711312,-261.3034545168904,-429.6196001152051,-234.2151179834599,-0.3952188300227504,-0.6933566755989169,-0.27441719451842816,-27.088336533430457,-47.52273307737607,-18.80858084430625,0.8454988859684716,0.7985746956697,0.8946562433599028,-0.18273366954772044,-0.2522310128564504,-0.11774774660318273,-0.8861680751709273,-1.223195876899099,-0.5710184347598146,-74.09432066646549,-102.27390275076078,-47.74401628426544,0.8314274209336066,0.7808131144997683,0.8847525371359759,-0.202750805208113,-0.28071619370872736,-0.13025954493116298,-0.983241299949424,-1.3613349398820485,-0.6316944791290632,-82.21081103256054,-113.8239916289338,-52.81726414122601,-0.09707322477849678,-0.1381390629829495,-0.06067604436924856,-8.116490366095048,-11.55008887817304,-5.073247856960582,0.7985746956697,0.7538039089798567,0.8946562433599028,-0.2522310128564504,-0.32660495400365747,-0.11774774660318273,-0.9382485811736055,-1.214904667066462,-0.4379979088840271,-231.09570964867137,-299.2376027257296,-107.88125834581948,0.7808131144997683,-0.28071619370872736,-1.0442077184599188,0.732797912924263,-0.3646327075488726,-1.3563602533758408,0.8847525371359759,-0.13025954493116298,-0.4845392794165983,-257.19401932510317,-334.0788801418327,-119.34465010261042,-0.10595913728631312,-0.1414555863093787,-0.04654137053257118,-26.098309676431803,-34.84127741610313,-11.46339175679093,0.0315
37183053506,37183053506,Census Tract 535.06; Wake County; North Carolina,3667,2720,1210,Cary town,North Carolina,158125,0.7601085725805505,0.1932026286788016,37183,3667,2720,1210,0.007559,0.009162065641,0.004054771124,0.7637845858039796,0.6646831325692483,0.8178602178981116,-0.30926967967987196,-0.5044762699703645,-0.2227028263704829,-8.572600788403458,-13.983503569296849,-6.173066906847938,-233.77695087001524,-381.33361247059855,-168.341066453448,0.7434777542348872,0.6380814567131661,0.8015802207080874,-0.3450301563213547,-0.5671980269590025,-0.24753577267242896,-9.563840183638652,-15.722078731166626,-6.8614076949484755,-260.80829516331204,-428.7449885783099,-233.77695087001524,-0.991239395235194,-1.7385751618697771,-0.6883407881005379,-27.031344293296815,-47.4113761077114,-18.771224109641068,0.845731623348208,0.7988693172811256,0.8948195786940243,-0.18240819237792183,-0.2517691922421093,-0.11754371921486673,-2.0117758417592935,-2.776756745675818,-1.296387029465615,-73.96234712350343,-102.08664506161097,-47.661287848000555,0.831679174775279,0.7811299959744681,0.8849302187187803,-0.20238672595138815,-0.2801966448010862,-0.13003260465872668,-2.232118638170565,-3.090282479116671,-1.434126665492499,-82.063185226859,-113.6133264381129,-52.72524505487128,-0.22034279641127164,-0.31352573344085277,-0.13773963602688388,-8.100838103355574,-11.52668137650194,-5.063957206870731,0.7988693172811256,0.7541533664767104,0.8948195786940243,-0.2517691922421093,-0.32599023547670103,-0.11754371921486673,-2.7911382975015417,-3.613960162272724,-1.303101358071997,-230.67258657037533,-298.6743935762582,-107.69432711338816,0.7811299959744681,-0.2801966448010862,-3.10628786298717,0.7331716127976402,-0.3639371499725618,-4.034643429268958,0.8849302187187803,-0.13003260465872668,-1.441554383817682,-256.71800520555126,-333.4416057247073,-119.13672593534562,-0.3151495654856289,-0.4206832669962344,-0.13845302574568508,-26.045418635175945,-34.767212148449126,-11.442398821957443,0.5134
37183053523,37183053523,Census Tract 535.23; Wake County; North Carolina,4204,3362,1404,Cary town,North Carolina,72816,0.7166634817652006,0.2053210959049416,37183,4204,3362,1404,0.007559,0.009162065641,0.004054771124,0.7774512539840962,0.6827933557994929,0.8287549129181339,-0.2862542762333191,-0.4645719550523235,-0.20662934772705485,-9.09659869529636,-14.76318431224312,-6.566274850726868,-216.3796074047659,-351.16994082405137,-156.19112394688077,0.7581244187274062,0.6572312650636211,0.8133336253447613,-0.3190447046655061,-0.521534432637191,-0.22950775529059592,-10.13861411046982,-16.573339975584233,-7.293305709903748,-241.1658922566561,-394.2278776304527,-216.3796074047659,-1.042015415173461,-1.8101556633411136,-0.7270308591768808,-24.78628485189013,-43.057936806401365,-17.293788277280704,0.8551095629153801,0.8107637205863412,0.9013884952916308,-0.16944078673455085,-0.2334049669573324,-0.10939955992722628,-2.3098406143963306,-3.1818093073687654,-1.4913501736324573,-68.70436092790989,-94.64037202167654,-44.359017657122465,0.8418291105381183,0.7939327876178577,0.892078786028242,-0.18788954608706143,-0.25955246539248394,-0.12097722270949889,-2.5613366942889044,-3.5382556802541556,-1.649178499560697,-76.18491059752839,-105.24258418364532,-49.053494930419305,-0.25149607989257383,-0.35644637288539016,-0.1578283259282398,-7.480549669618496,-10.602212161968772,-4.694477273296841,0.8107637205863412,0.7682891039492915,0.9013884952916308,-0.2334049669573324,-0.3015933648669861,-0.10939955992722628,-3.002414165990716,-3.879558360945152,-1.4072656326062636,-213.8471628198516,-276.32182058013905,-100.23259491497603,0.7939327876178577,-0.25955246539248394,-3.3387635621938836,0.7483024055915707,-0.33635812544187893,-4.326756254751818,0.892078786028242,-0.12097722270949889,-1.5561953627645475,-237.80367252093188,-308.17352241822067,-110.84012555303046,-0.33634939620316784,-0.4471978938066665,-0.14892973015828392,-23.95650970108033,-31.85170183808166,-10.60753063805441,0.165
37183053424,37183053424,Census Tract 534.24; Wake County; North Carolina,3034,2562,909,Cary town,North Carolina,72528,0.7302159552407749,0.17038703836294192,37183,3034,2562,909,0.007559,0.009162065641,0.004054771124,0.7731619664030772,0.6770916310209054,0.8253408838780685,-0.293390057263453,-0.476904977384257,-0.2116205794886259,-6.728609333620375,-10.937341612760417,-4.853307639715623,-221.77354428544413,-360.4924724047599,-159.9639960354523,0.7535247648852191,0.6511966990968422,0.8096488337107663,-0.3270963962973735,-0.535634319687001,-0.23510336625425615,-7.501630715262342,-12.2842407015076,-5.3918620122953085,-247.25216596118463,-404.8859822514041,-221.77354428544413,-0.7730213816419669,-1.3468990887471843,-0.5385543725796857,-25.478621675740506,-44.39350984664418,-17.75063851613994,0.8521730567672666,0.8070344395543122,0.8993341968087512,-0.17347056687466447,-0.23910449292876987,-0.11193369889464576,-1.802068387184744,-2.4838948514654624,-1.1628034880662932,-70.33834454273004,-96.95139935462382,-45.38655300805203,0.8386496669583619,0.7899166628454025,0.8898426516098937,-0.1923930091415025,-0.265956330630936,-0.12379418787221626,-1.99864084112752,-2.762840431298903,-1.286014085853038,-78.01096179264324,-107.8392049687316,-50.19570983032935,-0.196572453942776,-0.27894557983344104,-0.1232105977867448,-7.672617249913193,-10.88780561410777,-4.809156822277315,0.8070344395543122,0.7638513289763625,0.8993341968087512,-0.23910449292876987,-0.30915527939199944,-0.11193369889464576,-1.9913381728777115,-2.5747433754135347,-0.9322194021118204,-219.06910592714095,-283.25009630511937,-102.55438967126736,0.7899166628454025,-0.265956330630936,-2.214968807222042,0.743549220077227,-0.3449008794550781,-2.8724440879603024,0.8898426516098937,-0.12379418787221626,-1.030997322010914,-243.6709358880134,-316.00044972060533,-113.42104752595314,-0.2236306343443304,-0.29770071254676767,-0.0987779198990938,-24.60182996087243,-32.75035341548599,-10.866657854685783,0.0458
