geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51810046016,51810046016,Census Tract 460.16; Virginia Beach city; Virginia,2503,1964,857,Virginia Beach city,Virginia,178226,0.8144418744403638,0.13768979889983823,51810,2503,1964,857,0.010756,0.00741752448699999,0.003469242894,0.7470303818659315,0.6427086331024978,0.8044364306451365,-0.3386336409801718,-0.5559149955288093,-0.2431063063591324,-9.116785636283968,-14.966492494845404,-6.544973132290667,-364.2343442382728,-597.9421691907872,-261.4851431198828,0.7255579273497405,0.6149156509214799,0.7871199199041309,-0.37824970592316376,-0.6262393037182468,-0.2704544437419362,-10.183339953784602,-16.859782366836036,-7.28124701621133,-406.8453836909549,-673.5829950793462,-364.2343442382728,-1.0665543175006338,-1.893289871990632,-0.7362738839206626,-42.61103945268213,-75.64082588855901,-29.415656568943778,0.8341479918718716,0.7842392136690522,0.8866716897971245,-0.198828037403708,-0.27512113978783836,-0.12781315960229386,-1.3547333325694924,-1.874563484265145,-0.8708668551743337,-68.97827558907802,-95.4462059198139,-44.34148957099459,0.819157514285999,0.7654087269305401,0.8760706410960571,-0.22076643693078787,-0.3064915055387771,-0.14146046344949317,-1.50421265897966,-2.088308390127705,-0.9638540297344544,-76.58923925558351,-106.32934776617644,-49.0760707604101,-0.1494793264101677,-0.2137449058625598,-0.09298717456012062,-7.610963666505484,-10.883141846362514,-4.73458118941551,0.7842392136690522,0.7368403893912536,0.8866716897971245,-0.27512113978783836,-0.35714601750612196,-0.12781315960229386,-1.7488951471163685,-2.270312406055265,-0.8124850556320018,-204.07177912676408,-264.91393302861906,-94.8057241110854,0.7654087269305401,-0.3064915055387771,-1.9483108680144083,0.7146785798295225,-0.39923040681943656,-2.537835229987188,0.8760706410960571,-0.14146046344949317,-0.8992384890031894,-227.3408247391375,-296.1301318538142,-104.9286451578984,-0.19941572089804005,-0.2675228239319227,-0.08675343337118757,-23.269045612373404,-31.216198825195185,-10.12292104681302,0.0493
51810041400,51810041400,Census Tract 414; Virginia Beach city; Virginia,3366,2871,1236,Virginia Beach city,Virginia,180094,0.6574244851836151,0.2565339763781694,51810,3366,2871,1236,0.010756,0.00741752448699999,0.003469242894,0.7964811684423486,0.7082850519053564,0.8438444684016385,-0.25552246508937093,-0.4118609411703688,-0.185052503684882,-9.251113169731289,-14.911300169347086,-6.699769639950032,-274.83996345012736,-442.9976283228487,-199.0424729634591,0.7785617496685285,0.6842721805746594,0.8296380243454011,-0.2844196371395698,-0.4614067740707927,-0.2053449464168635,-10.297326499068436,-16.70509198757373,-7.434451360158832,-305.92176170732125,-496.28912619054455,-274.83996345012736,-1.0462133293371476,-1.7937918182266444,-0.7346817202087994,-31.08179825719393,-53.29149786769592,-21.826551402519293,0.8680645213250873,0.8272680658346192,0.910423231788209,-0.1519881016142847,-0.20879802001194617,-0.09839024871525807,-1.5138313347404913,-2.079669276533347,-0.9799861959988404,-52.728364149790714,-72.4371047207714,-34.13396711943018,0.8558688243743261,0.8117286712264138,0.9019192668859208,-0.16840334817784663,-0.2319387443702504,-0.10874668799650448,-1.6773304136254643,-2.3101554347926005,-1.083138364713175,-58.42321189918024,-80.46518407497739,-37.72686745779084,-0.16349907888497328,-0.23048615825925367,-0.1031521687143344,-5.694847749389526,-8.028079354205978,-3.5929003383606553,0.8272680658346192,0.7879916241138191,0.910423231788209,-0.20879802001194617,-0.2690490220941207,-0.09839024871525807,-1.9142728308767976,-2.4666576490489684,-0.9020477298015246,-154.87644262757263,-199.5677709586544,-72.98120791274471,0.8117286712264138,-0.2319387443702504,-2.126428386391052,0.7694382311572366,-0.2996494838786448,-2.7472045268548344,0.9019192668859208,-0.10874668799650448,-0.996996189272457,-172.04113158503657,-222.2657384186759,-80.66312210942209,-0.212155555514254,-0.28054687780586596,-0.09494845947093244,-17.164688957463916,-22.697967460021516,-7.681914196677383,0.0167
51810045415,51810045415,Census Tract 454.15; Virginia Beach city; Virginia,1075,802,256,Virginia Beach city,Virginia,49465,0.6271191404309822,0.23165241788981697,51810,1075,802,256,0.010756,0.00741752448699999,0.003469242894,0.8063958349894967,0.7216918034737003,0.8516698624129706,-0.2400857700524023,-0.38563302948256595,-0.17416389158913884,-2.7760397333849123,-4.4589590299980655,-2.0138048292777357,-258.23625426836395,-414.786886511448,-187.33068179327773,0.7892291248186903,0.6985330359520402,0.8381049531305252,-0.26705917021211056,-0.4315715199311746,-0.19316798721300657,-3.087925067411571,-4.990132013508192,-2.2335434857478305,-287.2488434801461,-464.1983268379713,-258.23625426836395,-0.3118853340266585,-0.5311729835101264,-0.21973865647009472,-29.012589211782192,-49.41144032652338,-20.440805253032067,0.8747676880653765,0.835840793705031,0.9150801569709832,-0.14316065127140834,-0.19640008902568712,-0.09280044199637194,-0.3983205758432439,-0.5464504098131326,-0.25820171371268996,-49.66590721237454,-68.13596132333325,-32.194727395597255,0.8631415159392761,0.8209863182526564,0.906995331810685,-0.15855856952007874,-0.21804709502144537,-0.1025415070258902,-0.4411627088534512,-0.6066795846383146,-0.28530459846087575,-55.00781905903382,-75.6458334960492,-35.574139458962065,-0.04284213301020734,-0.06022917482518197,-0.02710288474818578,-5.341911846659269,-7.509872172715957,-3.3794120633648115,0.835840793705031,0.7982655423384408,0.9150801569709832,-0.19640008902568712,-0.2527159785334061,-0.09280044199637194,-0.3729414322168356,-0.4798789015110927,-0.17621748503360307,-145.6802469597014,-187.4526959027706,-68.8349550912512,0.8209863182526564,-0.21804709502144537,-0.4140466346600413,0.7804806159444374,-0.2812618014733504,-0.5340841727196951,0.906995331810685,-0.1025415070258902,-0.19471465966039628,-161.73696666407864,-208.6266299686309,-76.0604139298423,-0.0411052024432057,-0.05420527120860236,-0.0184971746267932,-16.056719704377226,-21.173934065860298,-7.225458838591096,0.412
51810046211,51810046211,Census Tract 462.11; Virginia Beach city; Virginia,2070,1647,600,Virginia Beach city,Virginia,73880,0.6408173918919199,0.19778742516757616,51810,2070,1647,600,0.010756,0.00741752448699999,0.003469242894,0.8018991348196891,0.715600703246811,0.848123776057493,-0.2470396295225519,-0.3974273578307253,-0.1790731827475752,-5.500317588149256,-8.848688327912472,-3.987050088020142,-265.71582551445687,-427.4728660827281,-192.61111536329187,0.7843894059408011,0.6920505761786429,0.8342671863025978,-0.27487698383763143,-0.4449810959219033,-0.1986567569940227,-6.120114054986157,-9.907468502213504,-4.423076801931356,-295.65768381575634,-478.62166677359926,-265.71582551445687,-0.6197964668369007,-1.0587801743010328,-0.43602671391121417,-29.94185830129955,-51.14880069087115,-21.064092459478942,0.8717314178311414,0.831954906621263,0.9129722477009256,-0.14714231877519052,-0.20198822320935883,-0.0953235462723322,-0.8407481149674432,-1.154129004643122,-0.54466378202807,-51.047244381751256,-70.07462080407541,-33.07005355361687,0.8598465803844891,0.8167887853224884,0.90469738244564,-0.1629981706188095,-0.22430672160266651,-0.10534198440668804,-0.9313459637691396,-1.2816534014942145,-0.6019075650980279,-56.548024515430455,-77.81744999964872,-36.54569308427613,-0.0905978488016964,-0.1275243968510924,-0.05724378306995792,-5.500780133679199,-7.742829195573308,-3.4756395306592545,0.831954906621263,0.7936051654875046,0.9129722477009256,-0.20198822320935883,-0.26007244343691854,-0.0953235462723322,-0.8989515550446244,-1.1574562305523592,-0.424238843197621,-149.82525917410408,-192.90937175872656,-70.70647386627017,0.8167887853224884,-0.22430672160266651,-0.9982803600518824,0.7754698808268184,-0.2895407348816487,-1.2886052945811626,0.90469738244564,-0.10534198440668804,-0.4688260493074684,-166.38006000864706,-214.7675490968604,-78.13767488457808,-0.09932880500725794,-0.13114906402880333,-0.0445872061098474,-16.55480083454299,-21.85817733813389,-7.431201018307899,0.1097
51810046010,51810046010,Census Tract 460.10; Virginia Beach city; Virginia,1796,1109,595,Virginia Beach city,Virginia,57937,0.653466258617188,0.20868259532686856,51810,1796,1109,595,0.010756,0.00741752448699999,0.003469242894,0.7977691845702323,0.7100218874959985,0.8448624583390159,-0.2534953960884211,-0.4084072866072538,-0.1836246126570492,-4.896967278667394,-7.889520479446727,-3.5472191353956406,-272.65964803270566,-439.2828774747621,-197.50663337392209,0.7799468034412763,0.686118153846676,0.8307390275849166,-0.2821387248307274,-0.45747491797668705,-0.20374746676721153,-5.450292687205629,-8.837397991092013,-3.935947923576436,-303.46841242793033,-492.0600217757245,-272.65964803270566,-0.5533254085382353,-0.9478775116452862,-0.3887287881807957,-30.808764395224685,-52.77714430096249,-21.64414188089063,0.8689371072351156,0.8283827512269629,0.9110301316236036,-0.15083127613448966,-0.20717144160576184,-0.09765853541840357,-0.5803067992110859,-0.7970694092582525,-0.375730508662967,-52.327033292253006,-71.87280516305252,-33.880118003874394,0.8568152312842325,0.8129318741188464,0.9025806430061925,-0.16711277237818917,-0.2301153784675015,-0.10793424138738056,-0.6429480710592665,-0.8853436909772867,-0.41526516084726794,-57.97547980696722,-79.83261415485002,-37.44500999524508,-0.06264127184818069,-0.08827428171903418,-0.03953465218430097,-5.6484465147142195,-7.959808991797491,-3.564891991370691,0.8283827512269629,0.7893259719182689,0.9110301316236036,-0.20717144160576184,-0.26690370718416623,-0.09765853541840357,-0.9143360484651082,-1.1779600463072302,-0.4310088238091862,-153.6699241117829,-197.97647837096304,-72.4384577830565,0.8129318741188464,-0.2301153784675015,-1.015597440497689,0.7708715758447555,-0.29723293909774184,-1.3118158994397853,0.9025806430061925,-0.10793424138738056,-0.4763599026936152,-170.68864546179648,-220.4732604100479,-80.06048784766641,-0.10126139203258087,-0.1338558531325551,-0.04535107888442896,-17.018721350013596,-22.49678203908489,-7.622030064609909,0.3646
51710007002,51710007002,Census Tract 70.02; Norfolk city; Virginia,2396,1362,431,Virginia Beach city,Virginia,100844,0.536079568205954,0.27422725111886365,51710,2396,1362,431,0.01193599999999999,0.00741752448699999,0.003469242894,0.8369287166292076,0.76351233899566,0.875617103135011,-0.19484488957144885,-0.3097365280506414,-0.1420516986473373,-5.572301970211852,-8.858048416354643,-4.062487663830865,-232.5668601924813,-369.70151988124553,-169.5529075054618,0.8221618420389101,0.7431862500257157,0.864063499120611,-0.2163055360487935,-0.3455577252208286,-0.15732235075053694,-6.186047616355044,-9.882486511733,-4.499207790225947,-258.1822878278399,-412.45770082358104,-232.5668601924813,-0.613745646143192,-1.0244380953783576,-0.4367201263950822,-25.6154276353586,-42.75618094233546,-18.227050350379056,0.895217431133368,0.8621319194716341,0.9292136708525076,-0.117047060549273,-0.15991529534466098,-0.07617874270247169,-0.5530600983469965,-0.7556171727463048,-0.35995284916397863,-40.60646830741531,-55.47850020163765,-26.428256179440424,0.8853630293416175,0.8494368492880857,0.9224166843014666,-0.12948018706363876,-0.17725055233723552,-0.08410875152077953,-0.6118079741204433,-0.8375281484871072,-0.3974230037869529,-44.91982188843196,-61.49252191535295,-29.17936885366761,-0.05874787577344675,-0.08191097574080242,-0.03747015462297426,-4.313353581016648,-6.0140217137153025,-2.751112674227185,0.8621319194716341,0.8299418447300831,0.9292136708525076,-0.15991529534466098,-0.20490370060232813,-0.07617874270247169,-0.5112416918169546,-0.6550675113954094,-0.24353986412470063,-118.61756190648596,-151.98782166946856,-56.505768938445634,0.8494368492880857,-0.17725055233723552,-0.5666616945994551,0.8146150472734772,-0.22757369060025057,-0.7275424051510819,0.9224166843014666,-0.08410875152077953,-0.26889173003382005,-131.47603122957196,-168.803342262432,-62.38787239763806,-0.05542000278250059,-0.07247489375567251,-0.02535186590911939,-12.858469323085984,-16.81552059296346,-5.882103459192434,0.474
51810046221,51810046221,Census Tract 462.21; Virginia Beach city; Virginia,2611,1215,464,Virginia Beach city,Virginia,59503,0.7051776280063538,0.21114523992648665,51810,2611,1215,464,0.010756,0.00741752448699999,0.003469242894,0.7811050914008298,0.6876631967359086,0.8316593896976167,-0.28023746229410074,-0.4542002607477651,-0.20241533058815145,-7.870165351120692,-12.755721970018334,-5.684615141349876,-301.42341444353474,-488.53780046029624,-217.7179295806157,0.7620446448598659,0.6623893787108455,0.816469648213256,-0.3122590739862653,-0.5096860428925032,-0.22478527179592991,-8.769457604068059,-14.313980014965455,-6.312850691154066,-335.8658599796269,-548.2183077351764,-301.42341444353474,-0.899292252947367,-1.558258044947122,-0.6282355498041898,-34.44244553609219,-59.68050727488019,-24.06110876308655,0.8576062012088324,0.8139378110344011,0.9031332066441332,-0.16603634464216507,-0.2285950922087523,-0.1072563744121478,-0.6998647966866129,-0.9635580575869136,-0.4520995739401398,-57.60204087955662,-79.30518992484885,-37.209841476554715,0.8445331550023534,0.7973524743064495,0.8939783305514731,-0.18408613572691937,-0.25415049457244954,-0.11859534602267675,-0.7759470146792594,-1.0712774037219983,-0.4998948146625307,-63.863951825453455,-88.17097973020563,-41.14360614506426,-0.07608221799264647,-0.10771934613508471,-0.04779524072239094,-6.261910945896829,-8.865789805356767,-3.933764668509543,0.8139378110344011,0.7720703404124956,0.9031332066441332,-0.2285950922087523,-0.295218774322723,-0.1072563744121478,-0.7867628980468294,-1.016063714228269,-0.36914762758527114,-169.56096940664426,-218.97924875609243,-79.55767835889465,0.7973524743064495,-0.25415049457244954,-0.8747177278296775,0.7523545572496114,-0.32916055384273607,-1.132882201283301,0.8939783305514731,-0.11859534602267675,-0.4081733217896935,-188.51675168743049,-244.1556468282976,-87.9683883167443,-0.08795482978284808,-0.11681848705503216,-0.03902569420442237,-18.955782280786224,-25.17639807220521,-8.410709957849647,0.57
51810045605,51810045605,Census Tract 456.05; Virginia Beach city; Virginia,1726,1034,434,Virginia Beach city,Virginia,52212,0.5735413466743531,0.2456105522172407,51810,1726,1034,434,0.010756,0.00741752448699999,0.003469242894,0.8242272299464829,0.7460179480445606,0.8656826077864276,-0.2132576596200662,-0.34045032377728907,-0.15515778069866207,-3.959097741743544,-6.320411236078747,-2.8804818559502405,-229.3799386873432,-366.188368254852,-166.8877089194809,0.8084471865558146,0.7244763347330394,0.8532858848274909,-0.2369391799855818,-0.38030733656536575,-0.1719401642301517,-4.398741757190408,-7.060350939079549,-3.192044389549117,-254.8517819924918,-409.0585712097074,-229.3799386873432,-0.4396440154468646,-0.7399397030008021,-0.31156253359887653,-25.471843305148585,-42.87020295485528,-18.05113172647025,0.8867453305971479,0.8512147328979558,0.9233716446643522,-0.1277194990432988,-0.17479169632732458,-0.08298755520427792,-0.4581550232735652,-0.6270122753278452,-0.29769272171309163,-44.308996448120425,-60.63948504137768,-28.79039861828739,0.8761506778139116,0.8376122977763145,0.9160394710186004,-0.14135619057569582,-0.19386976845348483,-0.09165601662124737,-0.5070725243066824,-0.6954490813320128,-0.32878820182369906,-49.03989596776425,-67.25813165686777,-31.79769843556084,-0.0489175010331172,-0.06843680600416757,-0.03109548011060742,-4.73089951964383,-6.6186466154900945,-3.007299817273445,0.8512147328979558,0.8167579750613856,0.9233716446643522,-0.17479169632732458,-0.22435290567544489,-0.08298755520427792,-0.5626904124323739,-0.7222381364645107,-0.2671540047142941,-129.6521687632198,-166.41431715772137,-61.55622228439957,0.8376122977763145,-0.19386976845348483,-0.6241066495800508,0.8003919685805575,-0.2493878490228159,-0.8028307669689563,0.9160394710186004,-0.09165601662124737,-0.29505956448833787,-143.80337547927437,-184.9840476886996,-67.98607476689813,-0.06141623714767685,-0.08059263050444554,-0.02790555977404374,-14.151206716054576,-18.569730530978237,-6.429852482498558,0.4642
51810043005,51810043005,Census Tract 430.05; Virginia Beach city; Virginia,755,630,512,Virginia Beach city,Virginia,23890,0.354224210211054,0.28707805914492446,51810,755,630,512,0.010756,0.00741752448699999,0.003469242894,0.901424135816577,0.8544457580695886,0.9254874755746322,-0.1093556964659324,-0.17034930603348736,-0.0805116507698856,-0.8880535527466145,-1.3833692374506237,-0.6538174033390716,-117.6229871187569,-183.227713569619,-86.59833156808895,0.8921175857701666,0.8411102934067802,0.9183486681882987,-0.12092846946481645,-0.18890472253010113,-0.08891103634176493,-0.982033496260492,-1.5340536926279946,-0.7220269657034778,-130.07066175635657,-203.18591955337675,-117.6229871187569,-0.0939799435138775,-0.15068445517737117,-0.06820956236440623,-12.44767463759967,-19.958205983757768,-9.034379121113409,0.937509020121939,0.9171512983066998,0.9581028532828612,-0.0666564038711147,-0.0903326439664431,-0.0437292787236585,-0.14568577094575902,-0.19743310640139328,-0.09557571836723254,-23.124725546945875,-31.338588317681474,-15.170748947179767,0.9314788544895156,0.9092537140364996,0.9540109222570636,-0.07356167580211614,-0.09980304128827323,-0.0482060285370028,-0.16077809225975062,-0.21813182482702623,-0.10536020582847366,-25.52033210472232,-34.624099178893054,-16.723842194995818,-0.0150923213139916,-0.02069871842563297,-0.00978448746124112,-2.395606557776445,-3.285510861211584,-1.5530932478160513,0.9171512983066998,0.8970293979823502,0.9581028532828612,-0.0903326439664431,-0.1147906660018693,-0.0437292787236585,-0.34306283448143077,-0.4359488388853267,-0.16607385381457154,-67.00445985965445,-85.14625759479038,-32.43629957315851,0.9092537140364996,-0.09980304128827323,-0.3790292493480134,0.8873344518409592,-0.1269707807752678,-0.4822061442734375,0.9540109222570636,-0.0482060285370028,-0.1830755313122504,-74.02915026328387,-94.18088755340575,-35.756939709423904,-0.03596641486658264,-0.04625730538811074,-0.01700167749767883,-7.024690403629422,-9.034629958615378,-3.3206401362653977,0.2772
51810045807,51810045807,Census Tract 458.07; Virginia Beach city; Virginia,1162,600,272,Virginia Beach city,Virginia,29722,0.607425047752865,0.19850406191605824,51810,1162,600,272,0.010756,0.00741752448699999,0.003469242894,0.812905001822851,0.730539996647528,0.8567940981455968,-0.2301560425358546,-0.3688504456826906,-0.16714155964000105,-2.8765988532651874,-4.610066967552629,-2.089014103196883,-247.55583935156517,-396.735539376302,-179.7774615487851,0.7962396045375051,0.7079594743465656,0.84365350064935,-0.255903366651611,-0.41251023008482623,-0.18532074984613,-3.198401062800894,-5.155747560428758,-2.3162262029708596,-275.2496611704728,-443.6960034792391,-247.55583935156517,-0.3218022095357065,-0.5456805928761295,-0.2272120997739764,-27.693821818907615,-46.96046410293713,-19.553536985712253,0.8791515009634387,0.8414593938597058,0.918119247361612,-0.13746037958659751,-0.18841147570185332,-0.08918313484189293,-0.2861300670524077,-0.392187103936025,-0.18563877408892857,-47.688344508734616,-65.36451732267084,-30.93979568148809,0.8679008108080769,0.8270589761917702,0.9103093451774888,-0.15220539898900362,-0.20910361750082743,-0.09852766567503896,-0.3168224993226214,-0.4352587434746638,-0.20508984240332204,-52.80374988710357,-72.54312391244396,-34.18164040055367,-0.03069243227021373,-0.04307163953863879,-0.0194510683143935,-5.115405378368955,-7.178606589773133,-3.241844719065583,0.8414593938597058,0.8050138047522617,0.918119247361612,-0.18841147570185332,-0.24221472240186512,-0.08918313484189293,-0.3801327118248823,-0.4886843485915458,-0.17993291953266852,-139.7546734650303,-179.6633634527742,-66.15180865171637,0.8270589761917702,-0.20910361750082743,-0.421880487252086,0.7877413821406865,-0.26945216116804854,-0.5436376969626272,0.9103093451774888,-0.09852766567503896,-0.19878613339930185,-155.1031203132669,-199.86680035390705,-73.0831372791551,-0.0417477754272037,-0.0549533483710814,-0.01885321386663332,-15.348446848236655,-20.203436901132868,-6.931328627438723,0.1614
51810042202,51810042202,Census Tract 422.02; Virginia Beach city; Virginia,2376,1959,850,Virginia Beach city,Virginia,126659,0.686769087643282,0.2463138966715145,51810,2376,1959,850,0.010756,0.00741752448699999,0.003469242894,0.7869969981991927,0.6955407058477935,0.8363356812775845,-0.2706528770607779,-0.4377303752209607,-0.1956921393959926,-6.916874213301768,-11.186749528122933,-5.001158411591672,-291.1142345665727,-470.82279158766545,-210.4864651343296,0.7683699705950326,0.6707409272399382,0.821521035809675,-0.30145637943865894,-0.4908885970548192,-0.2172542837134045,-7.704096405767505,-12.545274653813808,-5.552206091676396,-324.24648172422155,-527.9997749921636,-291.1142345665727,-0.7872221924657365,-1.3585251256908766,-0.5510476800847242,-33.13224715764885,-57.17698340449817,-23.192242427808257,0.8616228110948634,0.8190509088139506,0.9059365264447112,-0.16060065625386685,-0.22092532861977743,-0.1038300927377713,-1.0914817008562296,-1.5014630641543858,-0.7056549385597795,-55.71626854804643,-76.64436264187779,-36.021181141387416,0.8488850927665829,0.8028640025613926,0.8970311972764479,-0.1780157391395835,-0.2455409593775293,-0.11478842991880818,-1.209838902701079,-1.6687569666441084,-0.7801305028813057,-61.75798380301577,-85.18412285064362,-39.822894480924234,-0.11835720184484932,-0.16729390248972265,-0.07447556432152624,-6.041715254969338,-8.539760208765832,-3.801713339536817,0.8190509088139506,0.7781694346020527,0.9059365264447112,-0.22092532861977743,-0.2850671788611037,-0.1038300927377713,-1.3929111796103628,-1.7973188626959085,-0.6546379170644144,-163.87190348357208,-211.44927796422456,-77.01622553698994,0.8028640025613926,-0.2455409593775293,-1.548110166932651,0.7588948142242669,-0.31770567047844167,-2.0031011518677047,0.8970311972764479,-0.11478842991880818,-0.7237290912849865,-182.1306078744295,-235.65895904325936,-85.1445989747043,-0.1551989873222881,-0.2057822891717962,-0.0690911742205721,-18.258704390857424,-24.209681079034844,-8.128373437714364,0.2901
